Devices
1000
,,FP1 - Force,,,FP1 - Moment,,,FP1 - CoP,,,Combined Force,,,Combined Moment,,,Combined CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
721,0,-44.370205,200.654480,1455.203003,-22.021173,334.998108,1457.447144,139.419937,200.870377,1507.992676,145.694366,291.890869,1515.362793,228.758713,266.172424,1381.319580,308.590057,260.297211,1170.806030,97.710632,251.700378,1295.504761,20.955095,250.240417,1123.150269,271.893494,343.295654,1305.318237,135.941284,96.504082,1344.108643,170.076965,10.854045,1208.968994,147.032471,-10.982798,1043.665771,25.052723,70.059334,1120.921631,-14.331677,142.389923,1137.115356,-56.013779,102.586395,1110.727783,-96.097481,189.601700,1162.688965,130.889435,412.119324,1337.557373,159.359009,520.482971,1124.701050,114.602783,538.877991,1057.180298,13.592049,441.555695,1121.870605,-35.102650,365.679993,1141.568237,-80.000015,401.483276,1110.462646,-118.315926,306.368622,1172.815552,109.968155,151.138275,917.170105,113.116531,397.628876,908.993347,323.943451,200.345078,1007.231689,326.131470,317.381989,1012.018066,207.216232,66.595100,728.240479,239.848480,121.928146,444.700592,243.347122,93.700890,297.437836,245.998734,100.517838,76.296425,299.979034,142.611893,30.407001,87.624435,114.248619,39.674633,209.340942,484.692047,665.004761,231.076630,451.124725,458.129150,257.309387,466.341736,319.834961,269.543793,459.837677,70.615700,313.834656,418.979248,29.650232,100.792740,462.348206,35.951180
722,0,-46.176933,200.440292,1453.138428,-23.546461,334.971710,1455.385498,137.088348,200.783737,1507.079712,143.330536,291.347351,1514.614258,228.240341,266.177490,1381.582520,308.904114,260.321930,1171.159424,97.575050,251.535294,1295.149780,21.427767,249.877686,1122.241577,271.576477,343.105408,1305.554688,135.764252,96.448181,1343.835815,170.518417,10.776937,1208.904785,150.010010,-13.043292,1043.327026,25.559830,69.751907,1120.516479,-13.909715,141.948639,1136.534424,-55.551414,102.211128,1110.253174,-95.807175,189.200531,1162.071289,130.574814,411.807678,1337.342163,159.215332,520.284180,1124.640991,114.501907,538.640930,1056.994507,13.598986,441.273346,1121.532227,-34.923740,364.955719,1141.007568,-80.035713,401.039734,1109.926392,-118.318398,305.800751,1171.985840,111.239044,151.143356,917.248718,114.109070,397.741119,908.927795,324.833679,200.486038,1007.596008,326.950409,317.500824,1012.039063,208.235168,67.203300,728.387695,240.908005,121.283478,444.608673,243.911804,93.729675,297.471222,246.147308,100.466301,76.321350,300.001160,142.549835,30.308826,87.655861,114.239761,39.683712,210.052521,483.803802,664.903259,231.487671,451.211243,458.225708,257.531799,466.444092,319.884705,269.618591,459.833832,70.584457,313.877777,419.040039,29.651970,100.808685,462.287476,35.934086
723,0,-48.136200,199.932968,1450.607422,-25.839758,334.347382,1453.392456,134.798691,200.353470,1506.350464,140.979446,291.035736,1513.975098,227.215515,265.834137,1381.406494,309.157166,260.337585,1171.499878,97.316742,251.216202,1294.560669,21.854982,249.570541,1121.482788,271.279480,343.147736,1305.820557,135.605789,96.389389,1343.465942,170.978424,10.696945,1208.743042,150.564301,-13.376526,1043.203491,26.061237,69.449585,1120.215332,-13.569454,141.588120,1135.968628,-55.093178,101.751472,1109.753296,-95.667244,188.608658,1161.611694,130.062714,411.435303,1337.035278,159.148972,520.176697,1124.613159,114.429855,538.388062,1056.987549,13.517550,441.014496,1121.245605,-34.808144,364.589081,1140.807007,-80.095840,400.514313,1109.211304,-118.406281,305.121826,1171.377075,112.123001,150.923874,917.051697,115.037102,397.286743,909.015015,325.842468,200.312515,1007.863037,327.656769,317.565857,1012.006409,209.532455,67.140846,728.623291,241.370972,121.473579,444.511658,244.381638,93.627243,297.432861,246.189148,100.197151,76.254662,300.021576,142.757584,30.401045,87.703865,114.305206,39.685928,210.738617,483.980194,664.949280,231.784653,450.980133,458.152802,257.786072,466.488525,319.887878,269.663055,459.891418,70.589394,313.864807,419.056335,29.588644,100.775444,462.284912,35.957539
724,0,-49.959080,199.712311,1448.310181,-27.197960,334.235138,1451.305176,132.495865,200.005905,1505.415283,138.643066,290.655640,1513.240601,226.626450,265.879181,1381.513428,309.388092,260.411285,1171.864502,97.048660,251.021179,1293.998657,22.271641,249.235474,1120.773315,270.883179,343.040283,1306.165039,135.512329,96.234016,1343.248169,171.484848,10.608682,1208.620728,151.122055,-13.317925,1042.898926,26.543518,69.174194,1119.928833,-13.226545,141.267776,1135.405884,-54.899899,101.173859,1109.256348,-95.195587,188.131653,1160.971924,129.422653,411.094025,1336.704956,158.617355,519.667847,1124.224854,114.247055,537.790344,1056.805908,13.467813,440.774994,1120.983032,-35.053883,364.136230,1140.237427,-80.054901,400.083008,1108.738892,-118.382736,304.625580,1170.762451,113.258804,150.748672,916.982361,115.690819,397.254944,908.818970,326.736359,200.653183,1007.849548,328.481812,317.728058,1012.108337,210.691940,66.813477,728.571472,242.002884,121.360329,444.860962,245.064651,93.480476,297.399750,246.191376,100.158150,76.174362,300.101929,142.733414,30.339020,87.727165,114.218216,39.713058,211.073380,483.239410,664.738708,232.377365,451.097382,458.299500,258.062897,466.537079,319.911926,269.678894,459.954865,70.539413,313.912201,419.094177,29.582714,100.771423,462.307281,35.977554
725,0,-51.675949,199.208542,1446.108643,-29.511925,333.447357,1449.304688,130.259171,199.659714,1504.512451,136.321243,290.341980,1512.500488,225.805817,265.901794,1381.579712,309.666351,260.474548,1172.271118,96.784302,250.609039,1293.337524,22.721067,248.903381,1120.135498,270.428528,343.027008,1306.468994,135.351334,96.065880,1343.076172,171.923706,10.507649,1208.543701,152.031570,-13.223499,1042.654541,27.028002,68.869072,1119.639893,-12.787728,140.778229,1134.915039,-54.326729,100.817093,1108.637939,-95.080757,187.162659,1160.364258,128.851837,411.014160,1336.425781,158.518143,519.582031,1124.148071,114.531036,538.030273,1056.817871,13.453517,440.489105,1120.583740,-35.057072,363.706116,1139.790161,-80.199730,399.838379,1108.427246,-118.183098,304.041656,1170.152832,114.252556,150.447952,916.794617,116.130737,397.048645,908.172668,327.630951,200.749802,1007.933167,329.140564,317.854614,1012.144226,211.840698,66.478203,728.655090,242.561005,121.264893,444.882233,245.586807,93.261566,297.480591,246.281006,100.151138,76.183037,300.181427,142.741776,30.341835,87.730324,114.175430,39.715946,211.605865,483.219788,664.713867,232.796677,451.139435,458.303833,258.344360,466.544098,319.876587,269.711365,459.898651,70.546043,313.923920,419.106812,29.569080,100.780388,462.226318,36.002151
726,0,-53.459785,198.842453,1443.760498,-30.812090,333.631409,1447.271118,128.073700,199.353775,1503.657104,134.016037,289.883606,1511.707520,224.993988,265.859344,1381.574219,309.949402,260.535370,1172.696045,96.595467,250.319183,1292.930542,23.184393,248.601761,1119.572021,270.024628,342.997253,1306.861816,135.146240,96.102928,1342.952393,172.324234,10.498948,1208.507935,153.306763,-16.004667,1042.879517,27.633757,68.434296,1119.184692,-12.370728,140.467514,1134.466675,-53.467655,100.594322,1108.006836,-94.808167,186.665863,1159.766602,128.254089,410.900787,1336.150879,158.298538,519.349060,1123.991821,114.384384,537.606812,1056.461670,13.459481,440.210754,1120.379150,-35.064816,363.292786,1139.353882,-80.297966,399.457245,1107.974487,-118.148796,303.679962,1169.667358,115.078293,149.915283,916.811890,116.895607,396.748047,907.953064,328.526398,200.902954,1008.116821,329.763489,317.984955,1012.232178,212.844879,66.485298,728.657715,242.987015,120.790489,444.803986,245.958817,93.138741,297.492523,246.443207,100.174889,76.213104,300.185272,142.729279,30.223753,87.758476,114.272018,39.740616,212.148346,483.279388,664.834473,233.052887,451.016846,458.239441,258.655701,466.661865,319.868103,269.715881,459.936646,70.539719,313.928772,419.153198,29.555099,100.764214,462.237000,36.009335
727,0,-55.003719,198.566895,1441.449219,-32.637672,333.094543,1445.245361,125.942383,198.962677,1502.708496,131.838455,289.625397,1510.924194,224.182617,265.831635,1381.525391,310.132416,260.688721,1173.144165,96.316284,250.086670,1292.596924,23.542446,248.192749,1118.943848,269.607239,343.033478,1307.192505,134.973511,96.029106,1342.764038,172.757126,10.379362,1208.407227,153.954758,-16.025572,1042.757568,28.167749,68.016373,1118.753296,-11.957267,140.165604,1133.937866,-53.031837,100.163696,1107.515625,-94.500595,186.378998,1159.131348,127.657814,410.561432,1335.823120,158.478149,519.365662,1124.017212,114.293266,537.178711,1056.247681,13.404226,439.773499,1119.973511,-35.000675,362.941132,1138.871948,-80.178139,398.481689,1107.122559,-117.957733,303.123718,1169.111206,116.115257,149.626251,916.736938,117.470558,396.458954,907.762756,329.344482,200.877945,1008.219849,330.420807,318.056122,1012.439819,213.655853,66.362206,728.662170,243.399872,120.705513,444.928284,246.316299,93.243141,297.383606,246.510513,100.219208,76.284248,300.265900,142.721405,30.204256,87.747650,114.149368,39.790707,212.631561,483.227264,664.904663,233.432159,451.144928,458.317566,258.974426,466.697174,319.823029,269.751740,460.011719,70.566231,313.969360,419.161530,29.534065,100.758469,462.227814,36.028896
728,0,-56.722584,198.417999,1439.432129,-34.171967,332.997009,1443.348633,123.843338,198.715652,1501.947998,129.730804,289.384521,1510.242310,223.487457,265.745270,1381.485718,310.323639,260.954224,1173.579712,96.005516,249.958084,1292.215576,23.943695,247.776657,1118.336060,269.130951,343.050720,1307.510132,134.892334,95.915848,1342.482422,173.131012,10.397924,1208.316528,155.204926,-16.076168,1042.651733,28.675163,67.744629,1118.397827,-11.511466,139.805603,1133.592285,-52.503052,99.816376,1106.964844,-94.491150,185.759781,1158.368530,127.105339,410.415649,1335.553589,158.260376,519.220520,1123.883911,114.145752,536.953979,1056.007324,13.345402,439.500916,1119.589355,-34.929001,362.567780,1138.332397,-80.496826,398.665558,1106.892944,-117.905930,302.643951,1168.450439,117.075462,149.553894,916.476807,118.068695,396.191589,907.554321,330.153015,200.998199,1008.324951,331.008270,318.157776,1012.628540,214.449341,66.394287,728.724121,244.452698,118.669090,445.441925,246.695435,93.279045,297.356567,246.473343,100.090683,76.138580,300.415833,142.764114,30.218096,87.759071,114.227768,39.796047,213.102173,483.166656,664.984436,233.779831,451.175262,458.339783,259.230011,466.608887,319.712067,269.768555,460.069000,70.517807,313.999603,419.173462,29.472841,100.782112,462.206787,36.098858
729,0,-57.996513,198.119492,1437.233032,-35.811253,332.577423,1441.528931,122.090614,198.683868,1501.298950,127.699959,289.016144,1509.711182,222.704102,265.657074,1381.481445,310.505859,261.130280,1174.037598,95.578659,249.697449,1291.721802,24.290800,247.333847,1117.689331,268.569122,342.988556,1307.663940,134.680893,95.817604,1342.241333,173.442322,10.412655,1208.233032,155.855164,-16.981853,1042.681519,29.210451,67.432022,1118.031982,-11.118281,139.763779,1132.951660,-52.039177,99.384399,1106.471924,-94.243408,185.507141,1157.822144,126.340508,410.221741,1335.278076,158.004044,518.886597,1123.652344,113.755234,536.530640,1055.686890,13.211071,439.235596,1119.248535,-35.403355,362.773621,1137.696045,-80.085068,398.036682,1106.422241,-117.817238,302.188568,1167.871094,117.977226,149.148880,916.295959,118.806862,395.840546,907.557861,330.923523,201.137909,1008.470520,331.563324,318.184998,1012.817017,215.355026,66.255920,728.865967,244.848587,118.539795,445.393250,246.926682,93.296822,297.338074,246.542938,100.133377,76.123558,300.470734,142.751511,30.126442,87.770508,114.265816,39.800133,213.620590,483.124756,665.087585,234.105545,451.040344,458.263885,259.475159,466.543213,319.811127,269.816040,460.016693,70.486740,314.006500,419.227966,29.386993,100.801155,462.184906,36.067402
730,0,-59.294327,197.913452,1435.307983,-37.054882,332.398956,1439.875854,120.310257,198.449051,1500.786499,125.818909,288.705109,1509.255005,221.892029,265.614838,1381.416626,310.623810,261.253876,1174.305542,95.152603,249.388367,1291.048584,24.579823,246.924927,1117.066895,267.952850,343.144196,1307.813721,134.312225,95.915848,1341.988647,173.697922,10.398840,1208.157837,156.572723,-16.916054,1042.380371,29.704134,67.244591,1117.619141,-10.752821,139.280884,1132.702393,-51.517952,98.947441,1105.988281,-93.996178,185.127258,1157.311157,125.831680,410.260162,1335.141724,157.726273,518.741882,1123.522583,113.972000,536.228699,1055.235718,13.017567,438.848145,1118.712280,-35.107136,362.202271,1137.264404,-80.115761,397.627045,1106.000732,-117.800034,301.506683,1167.338501,118.878616,148.898941,916.132385,119.148499,394.224823,906.983215,331.549438,201.157059,1008.608093,332.152802,318.270996,1013.104919,216.060440,66.377396,729.010498,245.237961,118.435745,445.369446,246.883881,92.916069,297.102539,246.679230,100.103798,76.249802,300.470581,142.695724,30.053061,87.808479,114.191910,39.814331,214.210327,483.259247,665.481201,234.495636,450.985168,458.300659,259.754395,466.428314,319.649445,269.850372,460.063599,70.502434,314.065857,419.274048,29.341545,100.819641,462.125366,36.105011
731,0,-60.657852,197.477234,1433.477783,-38.751198,331.779175,1438.336182,118.607361,198.202087,1500.235962,124.046722,288.526245,1508.916870,221.231262,265.744080,1381.376465,311.051727,261.384369,1174.704468,94.733032,249.495514,1290.271729,24.859613,246.451706,1116.375244,267.405334,343.194855,1308.026611,134.104218,95.899673,1341.740356,173.925705,10.347576,1208.071655,160.046997,-13.084992,1042.250610,30.137556,67.033615,1117.280273,-10.385817,138.956299,1132.209717,-51.052223,98.480026,1105.474609,-93.429230,184.383362,1157.074707,124.918198,409.949127,1334.734863,157.370636,518.674988,1123.380859,113.727737,536.158264,1055.117676,12.847853,438.547760,1118.231445,-34.885220,361.592560,1136.948120,-80.031540,397.016937,1105.314575,-117.709412,300.840912,1166.604980,119.905632,148.720734,916.052673,119.748001,394.083527,907.013184,332.278015,201.140442,1008.735046,332.615082,318.318970,1013.343201,216.793701,66.228836,729.045532,245.708237,118.312569,445.405945,247.283096,92.929657,297.085175,246.710571,100.076202,76.164276,300.523651,142.637726,29.990053,87.842133,114.298775,39.827774,214.718185,483.401489,665.635742,234.918121,451.052917,458.337097,260.075287,466.498016,319.639771,269.907013,460.220093,70.497574,314.056274,419.316864,29.322983,100.875282,462.129150,36.159733
732,0,-61.601208,197.456680,1432.035522,-39.586346,331.736908,1436.950684,117.160370,197.595642,1499.941406,122.451637,288.309692,1508.581543,220.354004,265.705811,1381.330688,311.036346,261.562164,1175.020020,94.328560,248.911819,1290.018921,25.049606,246.180069,1115.562866,266.734894,343.443359,1308.129272,133.802094,96.262512,1341.211548,174.130585,10.563157,1207.872192,157.965820,-16.623571,1042.035767,30.587280,66.775955,1116.932007,-10.055909,138.507492,1131.710083,-50.594608,97.938660,1104.949585,-93.160828,183.769745,1156.559326,124.111664,409.792480,1334.298828,156.996765,518.594543,1123.237671,113.500549,536.106689,1054.792358,12.772856,438.187836,1117.789673,-35.189278,361.374115,1136.411011,-80.076591,396.442932,1104.522583,-117.845604,300.493164,1166.091797,120.749763,149.172791,915.366882,120.783501,395.088501,907.326965,332.906189,201.230240,1008.913757,333.084717,318.289154,1013.518433,217.439850,66.045753,729.042114,244.973755,120.742851,444.269684,247.714920,92.861328,297.137848,246.823425,100.080246,76.184906,300.554504,142.574173,29.942507,87.883156,114.342468,39.849369,215.401398,483.089630,665.726074,235.315155,451.642212,458.515747,260.387390,466.506500,319.674255,269.948700,460.255890,70.454674,314.203339,419.368652,29.257284,100.858810,462.095673,36.241215
733,0,-62.703671,196.939499,1430.479004,-40.554695,331.472504,1435.697998,115.733910,197.718506,1499.350708,120.946770,288.054535,1508.267090,219.396988,265.706635,1381.206787,311.064606,261.733795,1175.311157,93.960938,248.673126,1289.670288,25.232790,245.742447,1114.786865,266.179810,343.558624,1308.330811,133.535706,96.063210,1340.912842,174.371246,10.216588,1207.902710,159.138641,-14.548590,1041.755127,31.117136,66.515182,1116.623413,-9.726519,138.386047,1131.050781,-50.068298,97.562935,1104.435547,-92.914932,183.204453,1156.168579,123.225716,409.422882,1333.937744,156.479294,518.557312,1123.078857,113.283722,536.106812,1054.608154,12.678760,437.917938,1117.341797,-34.998466,361.119873,1136.111084,-80.392159,396.107391,1103.985352,-117.729553,299.895386,1165.353394,121.392525,148.531693,915.444458,121.479065,394.793701,907.218994,333.519806,200.968872,1009.274231,333.424744,318.267487,1013.734680,218.597366,65.168861,729.252380,246.050842,119.809776,444.529663,248.208786,92.835320,297.253937,246.847458,100.082870,76.154533,300.589111,142.532318,29.863396,87.991730,114.365913,39.878975,215.502716,482.752380,665.108276,235.702194,451.618103,458.733398,260.491119,467.089966,319.753876,270.001038,460.348969,70.425705,314.201172,419.421539,29.200436,100.849159,462.227142,36.272526
734,0,-63.670589,196.534393,1429.236816,-41.977993,330.843170,1434.538696,114.274429,197.227676,1499.048340,119.567024,287.777283,1507.957153,218.597656,265.635590,1381.106934,311.144135,261.915253,1175.604126,93.502342,248.576843,1289.209351,25.268641,245.240936,1113.941284,265.622894,343.744965,1308.573242,133.243774,95.685043,1340.798096,174.521530,10.029025,1207.848755,162.284271,-13.208454,1041.566406,31.657495,66.066193,1116.320190,-9.430869,137.873703,1130.657349,-50.061661,96.958672,1104.123413,-92.928207,182.741623,1155.219238,122.496315,409.098938,1333.508179,155.949738,518.614380,1122.888550,112.962181,536.605469,1054.468018,12.455805,437.584564,1116.979858,-35.402580,360.450439,1135.470093,-80.542992,395.503754,1103.324585,-117.757980,299.371002,1164.676636,122.163940,148.321121,915.247131,121.930984,394.626831,906.997070,333.994843,200.969879,1009.437073,333.839569,318.333038,1013.976318,219.673920,64.919731,729.298462,246.424683,120.488976,444.521545,248.797943,92.627884,297.211792,246.934280,100.079376,76.139008,300.662415,142.463669,29.846142,87.992943,114.444756,39.957767,216.262253,482.704010,665.785645,235.909119,451.496979,458.728302,260.862762,467.762299,319.761658,270.062500,460.323792,70.358109,314.274475,419.504913,29.178856,100.817474,462.180725,36.307220
735,0,-64.287018,196.351166,1428.210327,-42.563000,330.823700,1433.528320,113.215530,197.059860,1498.718506,118.399445,287.461975,1507.553833,217.873856,265.445801,1381.141235,311.170837,262.001984,1175.907227,93.137932,248.476364,1288.849976,25.323830,244.972458,1113.071655,265.058685,343.632782,1308.654419,132.946686,95.557480,1340.595337,174.666702,10.092074,1207.706543,163.068741,-13.502316,1041.455078,32.120281,65.703751,1116.054077,-9.160215,137.072769,1130.436890,-49.674465,96.458260,1103.782715,-92.648003,182.424896,1154.942505,121.794479,408.822327,1333.224365,155.581924,518.666870,1122.848267,112.496391,535.151672,1054.016235,12.253057,437.296539,1116.652710,-35.416641,359.849792,1134.937988,-81.134132,395.497742,1102.963013,-117.686890,298.774017,1164.304321,122.823784,148.094330,915.122559,122.375038,394.591431,906.710876,334.420166,201.252243,1009.535095,334.259308,318.485138,1014.242310,220.513214,64.833282,729.340210,247.455780,119.358124,444.845093,248.740784,92.268082,297.017120,246.992889,99.952873,76.166733,300.707153,142.410721,29.757195,88.091187,114.446167,39.987907,216.694992,482.523590,665.824646,236.121643,451.101532,458.718140,260.875183,467.611053,319.942169,270.083771,460.358612,70.387680,314.325592,419.553040,29.111691,100.851707,462.186432,36.352901
736,0,-65.129677,195.945602,1427.198486,-43.308842,330.632324,1432.626343,112.243202,196.923828,1498.398315,117.293587,287.284668,1507.232300,217.264267,265.331421,1381.156616,311.161682,262.093231,1176.196899,92.787048,248.148682,1288.276489,25.391062,244.497040,1112.210693,264.500214,343.750458,1308.792358,132.640427,95.383698,1340.407837,174.774857,10.008396,1207.605835,163.719254,-13.521844,1041.409546,32.454979,65.037888,1115.923340,-8.933221,136.702667,1130.109375,-48.965874,96.199287,1103.273926,-92.410889,181.879471,1154.453003,120.979652,408.524933,1333.023315,155.154495,518.757324,1122.789185,112.335503,536.121948,1053.939575,12.034499,436.922791,1116.322998,-35.392178,359.256683,1134.175781,-80.733101,394.710480,1102.393066,-117.781128,298.195343,1163.712646,123.416801,148.018723,914.819885,122.804695,394.613495,906.303101,334.941986,201.329178,1009.765259,334.402588,318.623169,1014.328979,221.125656,65.735481,729.157410,247.993134,119.599312,445.096832,249.515503,92.475685,297.286346,246.999847,99.928635,76.071136,300.788208,142.391037,29.727949,88.155396,114.579483,40.054871,216.993973,482.367554,665.505798,236.386963,451.464905,458.849091,260.975616,467.511322,319.863007,270.131714,460.440094,70.368912,314.334595,419.594727,29.029320,100.879211,462.068512,36.395508
737,0,-65.853027,195.488708,1426.333862,-44.500282,329.942688,1431.797119,111.385078,196.728378,1498.099854,116.362122,287.066772,1506.962280,216.339050,264.973297,1381.016724,311.178711,262.211151,1176.426758,92.397888,248.172134,1287.503662,25.474525,244.194321,1111.405396,264.037933,343.618591,1308.984497,132.394104,95.161964,1340.162476,174.880386,9.884551,1207.478149,164.357803,-13.725668,1041.264771,32.791904,64.629349,1115.634399,-8.735130,136.324539,1129.869629,-48.600384,95.661934,1102.943359,-92.214638,181.427780,1154.019165,120.277237,408.252075,1332.711182,154.780289,518.772888,1122.745361,111.894554,536.133362,1053.642090,11.689370,436.431366,1115.906372,-35.478844,358.880768,1133.723877,-80.883194,394.117798,1101.892700,-117.871826,297.395325,1163.056885,123.994339,147.886612,914.695313,123.326126,394.612244,906.132935,335.325775,201.331818,1009.917603,334.763611,318.619202,1014.550659,221.908051,65.741821,729.115906,248.626663,119.391174,444.847443,249.833450,92.493141,297.414429,247.173386,99.921257,76.146805,300.774139,142.340210,29.681366,88.230965,114.649239,40.097576,217.614532,482.680969,665.867920,236.557999,451.431335,458.800171,261.074219,467.208344,319.726349,270.124908,460.468292,70.386261,314.407501,419.646759,28.979286,100.908089,461.876770,36.329872
738,0,-66.485886,195.237778,1425.717163,-45.135517,329.715240,1431.102173,110.634346,196.647751,1497.882568,115.613289,286.507385,1506.569336,215.842072,264.823730,1380.959717,311.218231,262.230804,1176.622314,92.082253,247.645935,1287.241089,25.564514,243.928864,1110.628784,263.552856,343.598846,1309.036987,132.072601,95.240211,1339.973389,174.982941,9.744387,1207.338867,162.878937,-14.679502,1041.156494,33.139133,64.579842,1115.188477,-8.521570,135.935501,1129.658813,-48.282791,95.150749,1102.572388,-92.666237,180.358658,1153.622314,119.682770,407.754669,1332.456665,154.251587,518.752380,1122.564087,111.487930,535.361633,1053.423706,11.403799,435.915619,1115.487061,-35.556419,358.554535,1133.383423,-81.141907,393.662567,1101.524292,-117.964279,296.867493,1162.594360,124.454338,147.660507,914.545532,123.419746,393.508209,906.175659,335.662842,201.375092,1010.054138,335.066559,318.700500,1014.712341,222.614334,65.773270,729.080139,249.108765,119.548233,444.838898,250.331039,92.500031,297.571655,247.252182,99.971245,76.124771,300.629272,142.231552,29.567287,88.298920,114.669228,40.095039,217.803146,482.407837,665.561340,236.834045,451.375214,458.858002,261.268951,467.364594,319.802032,270.214111,460.553253,70.377823,314.450348,419.662811,28.946020,100.935127,461.848602,36.362946
739,0,-66.866203,195.195862,1425.191162,-45.364990,329.671906,1430.481201,109.922707,196.209015,1497.497803,114.788094,286.653076,1506.337891,215.486969,264.897491,1380.895386,311.216095,262.224854,1176.794922,91.749741,247.337418,1286.849487,25.557852,243.582123,1109.915649,263.205902,343.579132,1309.159668,131.819366,95.114006,1339.579224,175.097000,9.624520,1207.182983,163.640762,-14.685344,1041.027588,33.381592,64.208481,1115.012085,-8.375381,135.663635,1129.423340,-48.016907,94.706055,1102.240845,-92.447334,179.642059,1153.277222,119.039322,407.557068,1332.030151,153.655045,518.598877,1122.337524,110.918320,535.207764,1053.337646,11.132726,435.455963,1115.174561,-35.530396,357.877747,1133.218750,-81.341400,392.812012,1101.201416,-118.002380,296.185516,1162.025146,125.009117,147.734940,914.404541,123.903969,394.643829,905.720581,335.994232,201.457108,1010.200378,335.373077,318.724457,1014.808411,223.365753,65.793213,729.065857,249.663467,119.710938,444.793732,250.809250,92.695488,297.689972,247.212173,99.958366,75.986877,300.861969,142.295639,29.629627,88.366722,114.651863,40.140072,218.178070,482.397797,665.559082,237.098022,451.470459,458.859467,261.472717,467.187469,319.739960,270.220123,460.486023,70.329544,314.475494,419.667267,28.947218,101.003540,461.861694,36.346008
740,0,-67.392479,195.132553,1424.608032,-45.846855,329.442993,1429.996460,109.311691,196.060913,1497.251343,114.190483,286.547699,1506.113647,215.170670,264.878387,1380.795044,311.217621,262.257599,1176.947754,91.526550,247.123352,1286.489990,25.594698,243.376984,1109.273438,262.863190,343.507996,1309.259399,131.550568,95.039932,1339.355835,175.194229,9.537179,1206.998047,165.565338,-13.902482,1041.016968,33.642670,64.021660,1114.544678,-8.232227,135.205750,1129.263794,-47.791245,94.267387,1101.877319,-92.424232,179.220963,1153.002563,118.624535,407.432739,1331.856567,153.226440,518.462708,1122.236328,110.316818,535.180054,1053.273682,10.888663,435.166992,1114.934937,-35.770203,357.422119,1132.918701,-81.531708,392.357300,1100.860352,-118.011681,295.809875,1161.528076,125.513031,147.649323,914.484314,124.221848,394.606171,905.645020,336.357758,201.476883,1010.207153,335.589081,318.837280,1014.887085,223.903793,65.908524,729.026428,249.996979,120.160469,444.755585,251.024597,92.684494,297.716187,247.308350,99.976059,76.004677,300.739868,142.207291,29.510839,88.266228,114.686386,40.129467,218.450012,482.252289,665.581116,237.347610,450.964020,458.869385,261.508240,467.697571,319.819550,270.315796,460.564484,70.328629,314.493042,419.699646,28.960648,100.989861,461.785217,36.333412
741,0,-67.673447,194.686935,1423.924927,-46.263000,329.173523,1429.540649,108.889275,195.532623,1497.129517,113.634323,286.346069,1505.968628,214.841141,264.877533,1380.699219,311.200836,262.230194,1177.067139,91.325188,246.896103,1286.251709,25.651041,243.107925,1108.735229,262.492004,343.552673,1309.279297,131.421616,94.918106,1339.129395,175.307526,9.445475,1206.837891,163.900589,-15.492504,1040.520508,33.831421,63.709446,1114.364136,-8.079562,134.642227,1129.096680,-47.650394,93.816177,1101.592651,-92.452820,178.851379,1152.740967,118.104889,407.183868,1331.621948,152.636581,518.041321,1122.084106,109.846603,535.389709,1053.185059,10.617154,434.847870,1114.760742,-35.977161,356.789948,1132.622925,-81.621773,391.822968,1100.576294,-118.048523,295.267578,1161.338379,125.894028,147.460938,914.436584,124.432884,394.551575,905.553284,336.741333,201.626144,1010.349976,335.934235,318.944061,1015.003662,224.423676,65.970612,729.042114,250.662537,119.853523,444.722473,251.358932,92.669655,297.747925,247.474808,99.904526,76.153648,300.680786,142.180389,29.447365,88.376144,114.736679,40.154938,218.766510,482.379242,665.632690,237.826126,450.512390,458.973419,261.811615,467.312805,319.700470,270.324310,460.522552,70.338524,314.474670,419.718048,28.904364,100.970261,461.791870,36.343315
742,0,-68.044830,194.412125,1423.482178,-47.068386,328.605957,1429.195068,108.419876,195.334793,1496.973755,113.182266,286.271210,1505.817261,214.470612,264.725647,1380.818115,311.178741,262.201202,1177.151611,91.155708,246.669296,1285.988525,25.686539,242.854477,1108.327026,262.222198,343.393341,1309.278564,131.341202,94.666519,1338.952026,175.457672,9.341671,1206.659302,164.399780,-15.679570,1040.363403,34.037727,63.444191,1114.143799,-8.018601,134.239868,1128.851563,-47.398930,93.332375,1101.340576,-92.409706,178.419357,1152.590576,117.677887,407.012085,1331.450439,152.254059,517.794922,1121.957397,109.510368,534.894165,1053.112915,10.317388,434.566040,1114.594116,-36.385902,356.503082,1132.590454,-81.671623,391.269348,1100.385864,-118.087219,294.678833,1161.201416,126.244370,147.390671,914.390198,124.601921,394.490051,905.525208,336.986603,201.568970,1010.317444,336.127930,319.020660,1015.028503,224.909286,65.973045,729.019897,251.008026,120.071754,444.661865,251.685974,92.773758,297.685608,247.504593,99.973984,76.142845,300.777771,142.188705,29.449869,88.395172,114.723869,40.227333,218.973404,482.231598,665.596375,238.104828,450.682678,459.046906,262.068420,467.297119,319.711884,270.009521,460.409912,70.278740,314.474823,419.719086,28.937513,100.972412,461.740814,36.351086
