,,Group 3 S:LFHD,,,Group 3 S:RFHD,,,Group 3 S:LBHD,,,Group 3 S:RBHD,,,Group 3 S:C7,,,Group 3 S:T10,,,Group 3 S:CLAV,,,Group 3 S:STRN,,,Group 3 S:RBAK,,,Group 3 S:LSHO,,,Group 3 S:LUPA,,,Group 3 S:LELB,,,Group 3 S:LFRM,,,Group 3 S:LWRA,,,Group 3 S:LWRB,,,Group 3 S:LFIN,,,Group 3 S:RSHO,,,Group 3 S:RUPA,,,Group 3 S:RELB,,,Group 3 S:RFRM,,,Group 3 S:RWRA,,,Group 3 S:RWRB,,,Group 3 S:RFIN,,,Group 3 S:LASI,,,Group 3 S:RASI,,,Group 3 S:LPSI,,,Group 3 S:RPSI,,,Group 3 S:LTHI,,,Group 3 S:LKNE,,,Group 3 S:LTIB,,,Group 3 S:LANK,,,Group 3 S:LHEE,,,Group 3 S:LTOE,,,Group 3 S:RTHI,,,Group 3 S:RKNE,,,Group 3 S:RTIB,,,Group 3 S:RANK,,,Group 3 S:RHEE,,,Group 3 S:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
434,0,82.362595,244.225037,1493.435669,83.902855,379.793762,1471.033447,256.342865,262.338470,1415.535645,254.802261,353.171265,1410.640869,244.401337,311.085541,1318.973633,329.640076,305.935791,1108.686279,105.356110,284.531403,1230.669434,38.515461,273.797821,1047.428711,280.768250,385.845428,1239.666016,164.118866,127.723145,1275.720947,228.649658,61.536232,1146.534424,259.202332,34.134853,980.955383,125.774979,5.595848,871.530579,88.595612,25.951551,798.472229,111.112564,-30.277765,792.904480,28.639648,-14.996097,743.499634,134.815781,457.708923,1262.769043,228.523285,554.896851,1064.411987,226.334030,573.117371,986.597839,111.130798,550.229980,875.519043,70.380325,519.285645,800.444946,93.658508,576.795288,777.230286,5.740211,540.677246,727.463013,159.485443,168.257996,851.685608,144.634567,411.084442,824.634521,371.097870,237.144104,937.108887,361.175507,360.736023,936.908752,210.841461,83.933075,675.891418,153.780655,115.525185,416.151520,190.422791,87.489006,280.893127,264.873566,96.118240,78.001778,328.119507,135.920319,37.705627,116.423866,100.868073,37.476093,179.286728,493.889740,599.893616,148.986069,450.150726,400.346954,207.822266,456.057159,279.257813,317.769867,428.273682,70.984627,367.815582,382.729431,35.871529,160.556076,447.134491,34.611832
435,0,81.006569,244.351807,1481.445679,82.619217,379.813049,1458.563354,254.423950,261.961121,1401.873535,252.918564,352.860596,1396.516846,243.324081,311.113525,1306.879150,331.025024,306.260284,1098.610107,102.931953,283.594604,1215.424438,35.702667,273.907440,1025.642822,280.100861,386.543182,1227.732056,160.797714,127.597733,1261.504150,230.403534,57.256104,1134.649170,260.448822,34.830544,968.603394,137.774719,-2.025837,847.263489,106.598938,14.160694,771.024658,133.074707,-40.519264,768.064514,55.683880,-32.421394,711.667175,132.804810,456.952759,1246.600464,231.479752,552.503174,1050.062622,231.011902,570.937927,972.413391,122.792587,554.810425,854.031372,86.478195,529.173584,773.982178,113.523178,587.290039,755.306519,27.786053,557.150574,697.344116,161.202225,165.379303,840.333618,147.500946,413.864929,812.717896,374.026337,238.120911,927.825439,363.980804,360.818329,927.741394,212.250900,85.034843,665.014160,145.732834,116.761436,406.108734,189.296844,90.735954,272.845978,266.104340,96.593430,73.497856,330.338593,135.357559,34.860695,119.008499,99.553246,35.995026,179.880081,490.110229,588.354492,143.168976,445.131073,394.087952,197.741104,454.549774,282.213654,314.669342,427.130371,72.380463,366.403748,382.466736,37.581795,156.188889,447.210022,34.183964
436,0,79.587059,244.652130,1471.645142,81.254234,379.860962,1448.070313,252.474731,261.639160,1390.375732,250.991257,352.480011,1384.433228,242.262650,310.493195,1296.174072,331.576141,305.878540,1090.636475,101.120438,283.265472,1203.406982,34.470032,273.843994,1006.218933,279.134247,386.640472,1218.964478,157.189011,126.881973,1249.173218,224.927582,61.391857,1120.646118,259.400757,36.372795,957.721802,151.403168,-9.021422,826.847839,127.113792,2.923496,746.851990,157.371246,-49.841793,747.776489,85.900116,-48.017788,683.981079,130.682449,456.141632,1232.905273,234.299057,549.661377,1037.014404,235.535049,568.414673,960.208618,135.044479,558.905701,835.538208,104.150146,539.021179,751.254395,133.416779,596.632568,736.900635,52.388065,572.656799,671.733765,163.999084,164.119232,832.084595,148.839249,416.766052,804.918701,377.279022,238.396133,919.838989,366.833130,359.949005,919.924683,214.260498,86.263557,655.583130,143.597809,120.570137,399.512421,187.294983,91.695435,275.600128,265.428711,96.850128,75.688499,329.848694,134.935760,35.453320,118.129951,101.019356,37.077175,177.280716,487.507874,580.510986,128.117859,441.987213,393.724609,186.731018,451.924774,281.856506,312.750336,425.202637,73.206802,365.666290,380.840576,37.896038,157.539230,447.297577,34.841793
437,0,78.257217,245.007217,1463.662354,80.224594,380.061218,1439.733154,250.433472,261.169647,1381.261230,249.167343,351.843628,1374.791870,240.553604,309.565826,1289.138306,331.611877,304.479462,1084.797729,99.397522,282.642059,1193.793091,33.650768,274.118835,993.972595,277.487091,385.690674,1212.708496,152.049820,126.485985,1239.352661,224.513428,56.721661,1112.892456,257.890564,38.649929,948.739319,166.438278,-15.644848,811.245422,149.185150,-6.694367,728.441528,183.461243,-56.532242,733.335999,118.987770,-61.175541,662.035767,128.976105,454.876068,1222.808838,237.754776,546.264465,1026.852539,240.160782,565.269958,950.813599,147.419678,562.427063,819.448486,122.757889,548.405518,732.408936,155.215729,604.992249,722.565308,78.683983,587.836487,650.977539,166.553680,164.573349,826.868835,150.017288,417.779205,800.692932,379.946350,238.127289,913.040161,369.816681,358.932648,913.081299,216.085724,87.204178,648.835510,141.536469,124.523323,396.684845,181.961563,93.163841,278.040924,263.341187,97.728264,76.478989,328.927277,135.058289,36.476547,116.808907,101.305542,36.979118,172.081650,484.946533,574.999939,114.642128,440.901428,391.757965,181.305283,449.533234,278.453857,312.023376,423.917938,73.450180,365.418884,379.930023,38.164978,157.658707,447.192322,34.863552
438,0,76.417648,244.891510,1457.552734,78.916908,380.053680,1433.348999,248.447617,260.332428,1374.451904,247.411636,351.084686,1367.487305,236.454178,307.733948,1284.053101,331.331940,303.298737,1080.118652,98.039253,282.476410,1186.543579,36.261795,274.305969,985.289307,276.405853,384.632965,1207.620728,148.678650,126.724258,1231.574951,217.766006,59.964283,1103.677490,257.142242,39.613674,943.080627,182.415970,-21.727583,799.984680,169.987122,-12.471810,715.823303,209.563766,-61.897179,724.192261,153.801407,-71.156647,645.936462,127.961395,453.881439,1215.625854,240.837463,543.228149,1019.492859,244.964859,561.791992,943.930176,160.170929,566.439270,806.706970,141.990158,556.774292,717.308777,177.709702,611.821167,711.569885,104.579796,601.698608,635.091980,168.817093,165.538895,822.936096,151.938080,420.239136,798.023804,381.513916,238.261673,908.469727,372.199066,358.207245,907.476563,216.087082,87.425964,645.325684,137.859085,127.008034,396.439545,176.572464,94.401474,276.684906,262.857147,98.621414,76.781990,329.149628,136.081802,36.631481,117.220276,100.770012,36.565331,169.488602,484.272308,569.890320,105.127342,440.154297,385.961609,179.955063,446.884705,276.423615,311.430878,422.760406,72.931259,365.109619,379.316284,38.211288,156.381165,446.851868,35.027023
439,0,74.756218,245.204803,1453.388184,77.677422,380.314484,1429.113770,246.587997,259.641388,1369.766479,245.869080,350.513794,1362.759033,234.115860,306.741882,1280.232056,331.059662,302.358246,1076.464355,97.069138,282.543365,1181.815674,38.892570,275.452393,980.652588,276.202942,383.985260,1203.864258,145.654266,126.813766,1226.638306,213.919739,58.904465,1098.311523,257.647034,39.887997,940.268188,198.970612,-26.832108,793.210815,196.924316,-19.308792,706.366394,234.680679,-64.841766,719.947571,188.642609,-78.193954,635.620544,127.692345,454.503082,1210.422974,242.681961,539.790771,1013.808105,249.329056,557.695251,939.083984,173.638916,570.944702,797.391113,161.198120,564.095459,706.187927,200.499908,617.304443,704.767883,132.142410,614.265259,623.842407,170.402664,167.363647,820.422546,153.953751,419.913574,796.707764,382.565735,238.270126,906.187134,374.085693,358.139923,903.540039,216.641586,87.461746,643.193298,133.694489,127.230896,396.888855,173.590469,94.769745,273.159760,262.342194,98.630775,76.181885,329.286774,136.109421,36.456631,116.801575,101.932144,37.055573,169.831909,484.523987,567.874939,102.170662,440.202576,383.394318,179.274521,446.270752,275.493927,310.947327,422.246429,73.554657,365.112488,379.200989,38.202271,157.425049,446.053741,34.496792
440,0,72.941399,245.090164,1450.638672,76.191673,380.126312,1426.400024,244.882736,258.963135,1367.144897,244.520721,349.867737,1360.260742,233.404175,306.196686,1277.520508,330.799042,301.604218,1074.775146,96.436562,282.913940,1179.218750,41.510181,276.824738,980.049255,275.823242,383.060547,1201.937622,143.211792,126.223412,1224.102417,209.514709,58.513466,1095.284668,257.675476,43.104343,938.247437,215.195953,-30.631428,790.728943,217.998489,-23.454275,702.710510,258.636993,-66.422905,719.944031,223.231125,-82.541626,630.991821,128.618546,455.988586,1208.173462,244.463882,537.563538,1010.519165,252.541183,553.109009,935.764343,187.093369,575.092285,791.911377,179.979095,571.284546,699.590149,222.836029,620.695923,701.861755,159.093597,625.368896,617.313721,171.778473,168.017532,820.018494,156.053040,420.481842,795.719971,383.290405,238.887009,904.995667,375.255524,358.437744,900.917297,218.541840,86.879227,641.955322,131.347321,127.326118,397.220398,173.292755,95.708473,270.773438,262.229248,98.757263,75.753761,329.414154,136.059097,36.320225,117.102211,101.864761,36.897438,171.295380,484.094238,565.298950,103.368790,439.533966,383.919556,178.589905,445.881531,274.743866,311.104065,422.375305,73.270355,365.265961,379.412354,38.103035,157.068176,446.726563,34.869591
441,0,71.078751,245.120209,1449.359863,75.212967,380.144165,1425.553589,243.397888,258.462616,1366.617920,243.293365,349.304108,1359.837769,233.077682,306.044800,1276.750732,330.619720,300.590637,1074.817627,96.069206,283.310120,1178.221313,39.247276,277.001068,983.471008,275.288788,381.866119,1201.613525,141.644928,126.158310,1223.255615,206.949860,57.515579,1094.416260,259.362549,43.311405,939.585022,230.655624,-33.380360,791.830322,237.938263,-27.109924,702.248474,280.997223,-65.979202,724.330627,255.717255,-83.324478,630.694885,129.238617,456.512665,1207.749146,246.257156,536.104980,1009.260986,256.318512,549.668701,935.237427,200.089111,579.010193,790.056213,197.744537,577.181946,696.825195,243.936508,623.092407,702.177246,186.007278,634.685974,614.782959,173.136215,168.417648,820.298157,156.951218,419.754944,795.139771,384.136536,239.309570,904.900269,375.956207,358.744385,900.154175,220.676315,86.277649,641.411377,130.282639,125.523552,396.565643,174.062378,94.907974,270.656555,262.080627,98.676353,75.833260,329.473297,135.850876,36.206505,117.103195,101.704025,36.741901,173.410507,482.456055,563.135071,107.063057,437.777283,383.391602,178.192291,445.509583,273.542297,311.239227,422.441956,73.273102,365.454956,379.532959,38.046165,157.447968,446.310944,35.209141
442,0,69.322090,244.764099,1449.710693,73.801979,380.055206,1426.281250,242.147858,258.157593,1367.649536,242.187057,348.859406,1361.346924,232.596832,305.750793,1277.522705,330.325439,299.881592,1076.112793,95.818039,284.065430,1179.208496,38.873257,278.194214,986.562378,275.135712,381.164368,1202.300537,140.208618,126.461357,1224.082886,205.771255,56.675179,1095.586792,261.129150,45.311935,942.301758,245.014420,-34.332333,796.088318,256.436768,-28.682407,706.082703,300.975403,-63.626514,731.372803,285.115875,-82.790947,634.370361,129.823593,457.538055,1208.927246,247.986389,534.990845,1009.621399,260.110687,546.615051,936.517700,212.448364,581.417603,790.915283,214.295273,581.805908,696.841064,263.646149,623.728333,705.723816,211.168854,642.186279,615.401245,174.104416,168.601212,821.499512,157.458435,419.006775,795.506836,384.529053,239.554123,905.688416,375.776398,359.047882,900.871216,223.316330,85.500877,642.156067,130.812637,123.368355,396.385559,174.876434,93.746292,271.331299,261.771332,97.280479,75.786613,329.606171,135.400055,36.157558,116.902733,102.109016,36.987198,176.559570,481.331329,561.840820,111.496651,436.460754,381.733368,179.475677,446.430298,272.967346,311.368958,422.602875,73.214989,365.482147,379.698914,37.835842,157.514359,446.566101,34.996632
443,0,67.909233,244.764328,1451.536133,72.447075,379.916107,1428.466675,241.028778,258.003174,1370.456299,241.270569,348.750366,1364.395874,231.984665,305.683075,1279.849365,330.097382,299.669342,1078.514771,95.548767,284.995819,1181.728271,38.659435,279.345245,990.031250,275.263794,380.917389,1204.284912,138.459549,126.027855,1227.221191,206.197357,55.738159,1098.908447,263.984131,46.788685,946.951599,257.899017,-34.476395,802.180847,272.921173,-28.719896,711.630859,318.530273,-60.287796,740.442505,311.199402,-79.355812,640.732788,131.049728,459.133789,1211.947632,249.746841,533.766602,1011.772644,264.034760,543.707336,939.414063,224.325211,583.464722,794.224609,230.183151,584.820251,698.925842,281.573730,623.030029,711.459717,234.714767,647.960327,618.829102,174.084930,168.178757,823.359558,158.441116,416.998901,796.157043,384.324738,239.107758,908.151428,375.220184,359.057770,903.331543,224.871292,84.319336,644.412292,135.525269,122.248192,396.548462,176.633255,93.348267,272.319061,262.429047,97.873428,75.977852,329.334503,135.110596,35.903538,117.078880,101.895172,36.869350,178.925262,480.609192,562.207214,115.380798,437.007843,381.147980,181.384949,447.150482,273.008545,311.951752,423.037537,72.775711,365.715515,380.066284,37.726261,157.642502,446.629150,35.026722
444,0,66.606911,244.770203,1454.500488,71.167870,379.860229,1431.917480,240.257889,258.139832,1374.689087,240.632202,349.118622,1369.007935,231.444656,305.659637,1283.281494,329.547333,299.183655,1081.974487,95.190689,285.771973,1185.583008,38.382839,280.376465,994.805664,275.292297,380.362122,1207.427246,137.989639,126.901863,1231.142700,207.706482,56.314453,1103.446655,268.205414,48.290836,953.522461,268.950531,-33.566074,809.668152,285.790100,-27.555527,718.857300,332.635193,-56.383049,749.996643,332.473602,-74.456970,648.120483,132.026627,459.569122,1215.367920,252.445938,533.044189,1015.749084,268.441437,541.354980,943.780457,235.047699,585.127502,799.009766,245.443756,585.882751,702.784241,297.438049,621.146790,718.361877,256.482910,651.569641,624.153076,173.272766,166.363693,826.438110,156.642349,416.265778,797.277832,384.055389,238.484482,912.012817,374.566742,358.995789,907.075684,225.193863,83.462555,648.238159,139.522736,122.712662,397.760529,178.264252,92.225929,272.367767,262.611176,97.452866,75.891541,329.425568,134.952744,35.772606,117.238472,101.751228,36.842960,181.286346,481.156616,564.386658,119.915039,438.494354,382.545959,184.548782,448.736450,274.199677,312.746277,423.800720,72.504578,365.930603,380.628571,37.288017,157.983368,446.493683,35.356884
445,0,65.602638,244.773071,1458.857300,70.227722,380.015900,1436.637695,239.691299,258.483612,1380.037231,240.019989,349.530823,1374.860718,230.996750,305.737244,1287.696777,328.672424,298.754456,1086.453247,94.703201,286.391663,1190.793213,39.056107,280.687073,1000.517822,275.116486,379.764496,1211.901123,136.541855,126.272736,1236.498413,210.195114,55.994457,1109.534180,273.156311,49.183235,960.750122,278.271973,-32.406612,817.738281,295.762329,-26.062479,726.740845,342.809143,-53.865582,759.414917,349.053986,-69.077553,655.740112,132.691879,460.235992,1220.105713,255.877731,532.245544,1021.127563,273.380554,539.787292,949.485596,244.628601,585.699219,805.106445,259.777313,585.068848,708.231079,310.994568,619.024963,726.112305,276.077240,654.233948,631.172546,172.384277,165.180725,830.927368,156.024414,414.955872,799.821472,382.565643,238.193863,916.751831,373.442505,358.572815,911.627075,224.697983,82.554787,653.266968,144.149643,121.817520,399.412323,179.990311,91.403801,272.372772,262.652893,96.875519,75.833084,329.428284,134.721375,35.561722,117.215584,101.878067,36.916748,183.378571,481.815704,568.990906,124.575378,439.614990,386.542938,188.248703,449.947723,276.015717,313.494141,424.667633,72.241943,366.365509,381.187683,36.701988,158.143036,446.596954,35.197121
446,0,64.575928,245.001617,1463.880981,69.344673,380.283936,1442.097412,239.218323,258.923218,1386.356323,239.551239,349.806183,1381.354370,230.746277,306.079773,1293.141479,327.856171,298.527344,1091.544922,94.278084,286.893646,1196.551025,38.039497,281.374451,1005.848267,275.002869,379.279266,1217.226929,136.661804,126.324593,1242.875732,213.279480,56.669369,1116.770874,278.999756,50.486698,969.347168,285.793274,-30.980967,826.179199,303.747192,-24.026083,734.750000,349.958679,-52.051659,768.008911,361.330994,-61.857239,663.327332,133.614578,461.652252,1225.706421,259.533600,530.774902,1027.639160,277.712952,537.567566,955.935486,252.883286,585.776978,811.927734,272.895996,582.657288,715.044678,322.380096,616.203735,734.415649,292.842194,654.557068,638.507202,170.922348,163.740097,836.452209,155.053970,412.712463,803.717468,381.031128,237.963470,922.565796,371.857666,358.654541,917.581909,224.007568,81.839722,659.479248,148.853592,119.987289,401.796997,183.285660,89.665932,274.264191,263.048859,96.570999,75.975616,329.571411,134.425110,35.413338,117.474609,101.542542,36.902027,184.770386,483.995789,574.023804,129.031296,441.167694,391.041595,192.455032,450.712372,277.752502,314.163177,425.377228,72.275703,366.777161,381.649902,36.364033,158.524094,446.751709,35.249462
447,0,63.732868,245.525009,1470.190186,68.812431,380.664520,1448.497070,238.755554,259.354065,1393.200562,239.108383,350.241333,1388.435547,230.405548,306.433807,1299.307739,326.254791,297.912445,1097.291016,93.883286,288.489166,1202.847778,36.350796,281.089783,1012.755615,274.845947,378.894073,1223.445557,136.596909,126.366035,1250.435181,217.868225,57.026081,1125.339478,284.496155,52.021656,978.301819,291.813477,-29.540228,834.081726,311.512848,-20.686136,743.491333,355.950684,-50.559952,776.340637,369.937927,-55.792572,671.240723,134.215790,462.326721,1231.958496,263.622437,529.280151,1035.157349,282.191315,536.114380,963.605164,260.760895,586.036865,819.914856,284.546936,579.070679,722.970642,331.720093,613.535278,743.114929,306.830658,655.303589,646.899780,169.591476,162.641266,841.866089,154.298843,410.742157,809.285767,379.210541,237.750839,928.932800,370.150970,358.392181,924.487305,222.097717,80.583420,665.518921,153.236008,117.250336,405.032501,186.999130,88.714752,275.855896,263.890991,95.743027,76.038261,329.780701,133.920349,35.130436,117.750679,101.297249,36.961124,185.915955,485.226532,580.339783,133.070435,442.634430,395.362061,197.165329,452.210266,280.488068,314.860077,426.059723,72.210571,366.966095,382.096954,36.107826,158.607880,446.868835,35.296127
448,0,63.571693,245.878006,1477.299438,68.211960,381.063843,1455.363525,238.418839,259.733887,1400.672974,238.837021,350.582672,1395.787476,230.119675,306.709045,1305.969604,325.378174,297.519104,1103.800293,93.501022,288.663757,1210.526611,34.998592,280.903961,1021.140808,274.553223,378.480408,1230.235840,137.382263,125.815826,1258.461548,223.782944,53.686981,1136.026245,289.962646,53.237694,987.744141,296.650238,-27.279324,842.208069,317.299530,-17.352728,751.946777,361.113770,-48.587254,784.521423,375.864258,-49.826160,678.943665,134.284027,462.584045,1238.564819,267.513306,527.659119,1043.445068,286.640656,534.363831,971.899658,267.019684,585.234985,827.978271,294.520538,574.825623,731.734314,339.375854,611.150513,752.203918,318.665588,653.943848,655.470154,168.444641,162.939102,848.895325,153.241608,409.020416,816.885559,377.500549,237.082123,935.966309,368.394989,357.692993,931.967407,221.349396,78.950386,671.555969,157.347900,115.930710,409.058197,191.286514,87.479446,277.540894,264.798462,94.992325,76.230827,330.237732,133.061996,35.252735,118.063644,101.243813,37.098072,186.775040,486.663177,587.429321,137.163055,445.734253,399.221252,201.654602,453.879150,283.545746,315.674194,426.756409,72.146713,367.068970,382.518524,35.850151,158.777710,447.037323,35.391464
449,0,63.083447,246.390961,1484.596191,68.186707,381.765381,1462.464844,238.239044,260.250427,1408.370239,238.713959,351.045593,1403.305054,229.735962,306.899872,1312.876587,324.643158,297.194244,1110.663574,93.276016,289.001221,1218.473022,34.183540,280.305237,1030.174683,274.239685,377.897400,1237.546997,138.191818,125.556541,1267.129272,225.462830,57.909698,1144.210205,295.357849,54.404972,997.262207,300.637299,-24.722990,850.479492,322.379517,-14.272314,761.888184,365.938202,-46.513721,793.013489,379.372711,-45.254715,686.791321,134.683090,462.903168,1245.794922,271.368958,526.173950,1052.362061,291.168213,533.220703,980.973389,272.425293,584.183411,836.553711,302.658783,570.481812,741.051331,345.671906,609.079895,761.235352,327.320465,652.765747,664.148438,166.808624,162.874557,855.275452,152.002228,408.210419,825.017151,375.560425,236.093735,943.058716,366.424988,356.531433,939.679443,220.607773,78.140327,677.798706,162.464417,114.410179,412.770996,196.160782,86.389015,279.696686,265.938049,94.240997,76.526009,330.648956,132.333160,35.130947,118.533432,100.952133,37.230038,187.697693,487.575897,594.395813,141.065033,447.771912,402.625031,206.007050,454.685852,285.820007,316.493256,427.364288,72.049339,367.275116,382.927399,35.673344,158.975967,447.215851,35.417889
450,0,62.997482,247.411774,1492.214355,68.095924,382.372772,1469.713745,238.225266,260.525848,1416.292603,238.885284,351.417847,1410.952148,229.419342,307.117340,1319.823486,323.828339,296.795593,1117.563477,93.310028,289.016541,1226.686646,34.326523,280.150024,1040.227539,273.957062,377.354309,1245.054565,139.240829,124.867096,1276.024170,232.332230,53.844242,1156.186035,300.080994,55.634548,1007.231567,304.127380,-22.080214,859.048462,326.987488,-10.440564,771.113464,369.407593,-44.306583,801.270813,381.089966,-40.972900,694.381653,135.197739,463.519409,1253.368652,274.791412,524.856934,1061.573364,295.215240,531.248535,990.289978,277.135498,583.025330,845.424622,308.864136,566.591675,750.638428,350.735016,607.374146,770.556091,333.627350,649.725220,672.053162,166.156708,163.617966,862.106628,150.640518,407.125488,833.313904,373.564758,235.327057,950.661377,364.696686,355.123352,947.618103,220.130203,77.816963,683.833740,168.257919,113.698769,416.581299,200.991882,85.424355,281.731506,266.916382,93.255608,76.918373,331.061462,131.841614,34.839760,118.868187,100.522171,37.238987,189.110886,488.724731,601.815552,145.629364,450.434631,407.625214,211.066391,455.729309,288.387604,317.276428,428.017822,71.969131,367.531494,383.380951,35.477558,158.869278,446.978149,35.219387
451,0,63.170090,248.222473,1499.662842,68.591949,383.237946,1476.692749,238.594803,260.893646,1424.270142,239.305786,351.808655,1418.665649,229.792618,307.270050,1327.425171,323.199921,296.184235,1124.572754,93.674591,289.121002,1235.372437,34.020504,280.065216,1051.199707,273.845093,376.771057,1252.499390,140.513031,124.296539,1285.203125,232.538437,58.036331,1164.280151,303.989410,56.719135,1017.056824,306.855072,-19.327353,867.770752,329.895813,-7.643162,780.312195,372.363983,-42.374756,809.496155,381.235809,-37.308598,701.844910,135.961060,463.846161,1261.344116,278.093323,523.414307,1071.157837,299.244690,530.126709,999.603699,281.105896,582.043762,854.471985,313.107758,563.650024,760.225769,354.585571,606.706848,779.875610,337.759460,647.171814,680.155640,164.199356,164.155670,869.420044,149.379318,406.545074,842.601440,371.112946,233.643326,958.205872,362.917938,353.285187,955.721313,220.084473,77.436432,689.887756,174.707092,112.971329,419.813660,205.695801,84.517349,283.744965,268.369110,89.345940,78.622658,331.712036,130.954376,34.851215,119.274582,100.805176,37.817818,191.107788,489.422424,609.365906,151.006577,451.647125,411.652130,216.495239,456.775696,290.968597,318.184875,428.765930,71.944786,367.850616,383.831970,35.091797,159.113617,447.108521,35.291439
452,0,63.404552,248.912064,1507.111572,68.883171,383.752594,1483.319824,239.048950,261.027588,1432.196533,239.978287,351.910645,1426.108032,230.131271,307.283661,1334.439575,322.487701,295.318909,1131.464233,94.091667,288.722382,1243.822266,33.252796,279.438049,1061.730957,273.816071,376.165009,1259.436768,141.770142,123.615395,1293.962036,237.825058,53.658184,1175.575928,307.786743,56.841545,1026.901855,309.664520,-17.164112,876.467407,332.733185,-4.670103,789.513000,374.618439,-40.419899,817.430908,379.978729,-34.536125,708.958679,136.600723,463.426636,1269.111572,280.756439,522.234192,1080.512451,302.571625,529.110657,1009.193054,284.579407,580.615723,863.447327,315.437958,562.043152,769.567261,357.919159,605.529175,788.802246,339.287598,643.057556,687.069702,161.012451,164.294693,876.767334,147.688126,407.025330,851.258240,368.527374,232.381516,965.882813,361.652527,351.235718,963.591248,220.884781,76.910698,695.587524,181.518753,112.536461,423.185242,210.755722,83.722343,285.726013,269.221558,90.966774,77.984261,332.398499,129.765411,35.077538,120.044060,101.098038,38.272991,193.216309,490.392334,615.876770,157.542999,451.736603,415.510071,220.942978,456.512390,292.385315,318.920441,429.429993,71.851410,368.118652,384.252014,34.753662,159.619781,447.743591,35.667488
453,0,63.677990,249.616287,1513.972656,69.835930,384.390137,1489.741333,239.673279,260.833344,1439.874634,240.847702,351.872589,1433.294189,230.758728,307.041718,1341.304810,322.049683,294.596100,1138.155640,94.894417,288.416504,1252.667725,32.411644,278.257690,1072.529785,274.183868,375.418396,1266.614990,142.809769,123.308105,1302.335449,239.500671,53.394424,1184.484619,310.240112,57.350933,1036.044800,312.018250,-14.585649,885.031921,334.493011,-2.296563,798.372925,376.712158,-38.592175,825.023682,378.827911,-32.276810,716.343567,137.449570,463.123535,1276.998047,283.286682,520.994446,1089.844604,305.602600,528.337830,1018.342163,287.462494,579.666077,872.445251,315.988953,561.998779,778.451965,360.092865,605.014221,797.503723,340.266724,640.314697,694.742493,158.367096,164.886414,883.786682,147.731018,406.797028,859.772705,365.882050,230.534073,973.246521,360.761566,349.248138,971.440186,221.619644,76.859955,700.992676,188.848618,111.822517,425.938538,215.470154,82.614380,287.724213,270.391876,89.321991,78.714462,332.961609,128.191544,35.466011,120.847191,101.835930,38.770176,196.069580,490.872406,622.594055,165.472351,452.054810,419.993988,226.816666,457.928314,294.931763,319.693848,429.958496,71.711296,368.374786,384.643341,34.451996,159.967743,447.852783,35.905956
454,0,64.522232,250.100906,1520.564697,70.513512,384.562286,1495.782593,240.600021,260.835938,1447.270752,241.834290,351.601685,1440.160522,231.513016,306.680878,1347.627930,321.649567,293.756165,1144.494873,95.820435,287.821686,1260.920654,31.925213,277.646362,1083.370483,274.676819,374.444946,1273.275513,143.869171,123.055252,1310.444458,240.384476,52.857559,1192.739990,312.633057,57.831402,1044.855225,313.807129,-13.147724,893.408447,335.510773,-0.691447,806.614807,378.256470,-36.987007,832.659546,376.933716,-30.494368,723.496765,138.388382,462.755402,1284.640503,285.209595,520.171936,1098.755737,308.025055,527.709534,1027.349243,289.703247,578.714661,880.971619,314.989105,563.535583,786.715881,361.356354,604.608887,805.625122,339.507599,636.541870,701.300781,156.527756,165.644379,890.068542,147.656326,407.140869,866.917419,363.262207,228.913589,980.346558,358.790497,346.927094,978.671570,222.661331,76.496445,705.836182,195.347778,112.244514,428.662445,219.929398,81.821259,289.991272,271.271942,87.737679,79.715050,333.661621,126.532837,36.102089,121.576958,102.142166,39.108707,198.772263,490.464539,627.330261,174.023544,451.263519,424.123810,232.035553,457.859741,296.909180,320.654510,430.439941,71.250862,368.698181,385.121246,34.181458,160.333054,447.867828,36.126133
