Devices
1000
,,FP1 - Force,,,FP1 - Moment,,,FP1 - CoP,,,Combined Force,,,Combined Moment,,,Combined CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
833,0,105.872726,226.691299,1556.298828,106.570137,362.613983,1540.465088,286.736694,250.715530,1500.166504,283.821564,341.580444,1499.689087,280.404968,304.733398,1382.653198,346.998444,298.332947,1173.782471,137.111160,279.489380,1318.083130,57.459335,273.314911,1156.889404,309.680634,378.887878,1306.022339,200.824066,121.954765,1352.141235,281.225861,44.156975,1232.724487,341.609039,33.834854,1083.476929,347.757782,-55.481064,945.105225,366.570557,-60.440613,857.440674,416.120300,-79.871567,889.278931,413.467438,-118.671318,795.449829,174.886063,452.454102,1346.680664,288.292114,553.519226,1162.153564,302.540070,574.583923,1089.840088,284.484100,603.482788,937.645081,317.730774,609.343994,846.277893,340.802765,665.729736,870.864990,333.216675,661.077332,758.217834,163.338242,163.829483,939.179749,155.136200,401.154297,911.370300,368.292908,227.999115,1020.181030,361.244537,344.317657,1017.875305,227.770523,66.307373,752.302429,210.029663,109.888863,466.831604,228.181580,80.765526,325.921021,275.529114,93.339439,110.480606,333.990082,141.059769,80.277824,127.919182,107.500443,38.441174,211.355087,490.577179,661.043030,204.278931,455.566742,454.069122,259.764557,461.335815,327.135071,336.432770,429.570068,94.935570,384.095245,381.053406,63.441448,182.357513,441.071259,36.484493
834,0,107.302574,226.011688,1538.564331,107.661697,362.141296,1522.589844,286.929108,250.615067,1477.298828,284.048889,341.727570,1477.330688,281.150116,304.125214,1360.716431,348.015442,298.131500,1151.477417,136.446899,279.334747,1296.780762,58.366749,273.558167,1132.596680,309.565765,378.886536,1283.432495,199.253189,120.887054,1330.369751,275.065704,45.831268,1207.404419,334.139893,33.405273,1057.840820,335.199860,-53.353451,916.501282,351.399628,-56.952057,829.239929,401.825165,-77.469284,859.020630,395.375397,-114.972816,765.857544,173.866089,452.713959,1324.748413,283.211151,553.883850,1137.294189,296.709015,574.239441,1064.670654,276.208435,600.656189,912.646912,307.424622,605.093689,821.273682,330.128418,662.505432,844.329590,319.720764,655.310364,732.362915,166.733994,162.818466,916.512512,159.427048,401.421021,887.508728,373.365479,227.378021,997.523193,366.560608,344.934784,995.552979,226.799133,68.251030,730.386719,202.287216,108.458817,448.988983,226.741562,83.560768,311.134827,279.935059,97.656395,98.764183,339.469269,139.140686,66.515610,134.602982,109.413918,36.289871,211.324356,489.774628,640.957520,197.129059,453.930756,435.106506,259.905792,457.340424,312.821991,340.113434,423.925507,80.102058,387.775757,376.711365,43.157475,178.337311,441.324402,35.434143
835,0,109.000916,226.172592,1521.755005,108.667900,361.912994,1505.151489,286.845276,250.658722,1455.485840,283.869934,341.899323,1455.688599,282.573242,303.449768,1341.720703,347.494354,297.412231,1129.355469,135.678513,279.529175,1275.456055,58.551140,273.712372,1107.934326,309.923157,378.769318,1262.246704,197.408096,118.760460,1309.050659,268.631256,46.446678,1182.536743,326.043243,32.670135,1032.816528,322.309662,-50.365021,888.183044,336.498932,-51.599094,800.853699,386.364685,-74.899200,828.998840,375.575653,-109.513588,737.316895,173.043594,453.619293,1303.816162,277.038940,553.782593,1112.669312,290.481018,573.111267,1039.761841,267.313477,597.422729,887.408325,296.107178,600.512207,796.864319,318.465576,659.531921,817.660706,305.370667,650.097839,708.421204,171.235321,162.197495,893.246521,163.827408,402.502167,864.107666,379.175507,226.968323,976.312195,372.423187,346.121857,973.882874,227.409515,68.396576,708.568237,194.997192,109.858643,433.564941,228.477585,87.069672,298.007538,281.775665,101.728310,86.059616,344.789154,144.866638,46.353931,133.277573,113.134758,39.271599,215.505844,489.244934,624.249146,197.581238,450.125214,416.591736,261.895386,452.069550,296.174988,346.445160,420.100861,65.083221,394.987671,375.472595,28.617628,184.009171,438.964966,34.620884
836,0,109.737389,225.490860,1505.448242,109.321732,361.433228,1487.963745,286.869690,250.386719,1436.748413,283.638641,341.479004,1435.737549,282.349304,302.990601,1323.885132,346.807098,296.749146,1109.028198,134.172729,279.312408,1254.598633,58.996338,274.147034,1082.869751,310.275146,378.385437,1243.438477,196.555878,117.364655,1289.487793,263.189697,47.792870,1159.425415,317.441193,32.212074,1009.017212,307.240173,-46.745636,861.784363,318.246582,-46.976383,774.830688,369.284454,-71.665787,800.178406,353.739105,-103.895363,709.487244,172.217987,453.484222,1284.187134,270.740723,553.283325,1089.635132,283.337311,571.687134,1016.950623,257.436523,593.674683,864.083801,283.314026,594.975037,773.428711,305.847809,654.758850,792.364380,289.614166,644.115479,685.022400,176.082687,161.454239,870.916626,170.276169,402.594818,840.842712,385.069702,226.650055,960.385681,379.146393,349.084778,958.228333,232.162079,70.906670,689.007690,194.311951,109.966637,420.698700,230.619064,91.867409,283.309448,287.588928,106.634239,71.869461,350.077728,146.565552,30.178722,137.334824,111.812103,37.640682,221.510818,482.087830,610.172241,205.212646,444.523041,406.403015,256.466858,448.340820,288.584412,346.182281,419.553619,69.064552,394.487793,375.802490,29.302197,187.342300,432.542877,37.520897
837,0,110.589607,225.167786,1491.673096,109.523811,361.174255,1473.818848,287.193878,250.135010,1421.721558,283.477539,340.935364,1419.220703,280.891632,302.519440,1308.422241,345.558350,296.076324,1092.007813,131.642471,278.646057,1236.738281,58.165943,274.447754,1058.335449,310.162598,377.957611,1227.088989,195.861877,117.026527,1272.162964,258.854340,49.299831,1139.732666,308.383942,33.655579,987.323120,290.741821,-42.197464,838.184937,299.951019,-40.938137,751.065491,350.413330,-68.037186,773.340454,330.235382,-97.590630,683.296082,171.742462,452.649353,1266.843262,265.448486,551.905396,1068.729126,275.924286,569.429016,996.450439,246.409988,589.021790,843.721924,270.928192,588.533264,751.191772,291.777405,650.070740,768.594177,272.219696,637.474487,663.271118,183.550812,161.591736,849.323486,179.365997,403.460388,818.268860,389.541351,225.870926,948.276245,383.372925,350.645477,946.830811,237.391846,71.328682,674.261414,196.718109,118.993011,408.335175,228.681839,97.308281,276.962189,291.285309,106.805771,70.237320,351.152588,145.347321,30.713522,141.539032,114.911568,37.710857,230.607132,483.848999,596.597961,185.666016,439.446869,409.461334,234.395538,450.726776,294.966064,340.218781,418.832611,70.757050,391.272980,375.272705,32.771423,178.905167,438.997223,33.777462
838,0,110.875359,225.324020,1479.589600,110.339989,361.201752,1461.951416,287.390961,249.704117,1409.077148,283.722748,340.496552,1406.423584,278.503723,301.347504,1294.750610,345.759796,294.997192,1080.466187,129.648880,278.251770,1221.644043,56.008114,274.604553,1034.854980,309.821808,377.254059,1214.371094,193.751068,116.255417,1256.824585,254.667786,50.970123,1122.384521,299.650146,35.276325,968.100342,273.341278,-36.536957,817.614441,278.714661,-33.408978,730.046936,329.565277,-63.208931,749.189209,305.336090,-89.327599,659.718506,170.283188,451.863525,1251.778687,261.369812,549.248108,1051.244263,268.618896,566.618958,977.450439,234.185196,583.999573,825.837036,256.433594,582.378296,731.988220,277.544281,644.358948,748.109131,253.673401,629.908386,643.647766,193.402664,162.396988,830.500061,188.213470,405.159760,801.136475,393.780273,223.610092,938.990784,387.541656,349.284637,936.726196,243.832092,73.732918,663.546448,185.449524,127.966721,404.697205,211.443985,97.978668,284.111664,282.443878,108.468880,77.844292,347.457367,146.288879,34.062737,133.732925,115.971405,38.113155,227.077148,485.831543,583.601624,159.377319,442.323456,409.239380,221.499924,450.143677,290.836151,335.598328,417.067474,71.223160,388.891479,373.740448,34.895767,181.744492,436.739777,35.298405
839,0,111.495491,225.003616,1467.650635,110.705872,360.846100,1449.516724,287.256378,248.839554,1396.246216,284.043152,339.760895,1394.251953,274.840668,299.496307,1283.122437,349.235352,293.936523,1073.373169,127.610397,277.759552,1205.611084,53.095860,274.593872,1012.083435,308.679230,375.640717,1204.394531,188.924149,114.804688,1242.875244,255.527222,48.228065,1110.484009,290.391907,37.396667,951.698975,255.614456,-30.413071,800.203186,257.970734,-24.372461,712.419617,306.903473,-57.417492,729.188965,277.452789,-80.373238,640.209351,167.540344,450.522736,1238.112183,258.475647,546.618042,1036.607788,261.355957,563.262085,961.569214,221.798172,578.230103,810.392151,240.724640,575.204651,716.160583,261.495026,637.223694,730.591431,233.458771,621.625183,627.354736,200.131165,164.330521,819.298767,193.204865,408.036957,790.851563,398.057678,223.584671,930.685059,392.559479,347.683594,927.813477,251.239471,77.684113,654.289429,167.947159,127.985268,409.701843,201.533051,100.133423,281.018799,279.063202,111.046555,75.985268,345.240173,148.820129,35.871807,134.206680,113.619820,36.235546,217.313309,478.858917,579.247803,141.236282,442.482971,404.481049,213.164780,445.911194,283.313110,334.535217,414.868317,71.952507,388.050385,371.888489,35.158211,178.471954,437.415009,35.409641
840,0,111.275383,224.909058,1456.915894,111.048813,360.804626,1439.012695,286.287537,248.160812,1382.214233,283.347443,338.947998,1380.387329,270.363159,297.807983,1274.114868,353.810486,292.939026,1068.262573,125.362709,276.580505,1191.457031,52.534317,274.598724,992.990845,306.525726,374.419250,1196.300903,181.637817,115.481667,1230.101196,251.467377,49.693409,1098.971069,280.973511,39.831936,937.748535,237.341049,-23.577209,785.739868,237.260193,-14.615866,697.673340,283.434479,-51.127953,712.300293,248.158340,-69.669601,624.056885,163.776230,449.253113,1226.052612,255.433060,542.316406,1023.161560,254.946625,560.142761,948.154297,208.593124,571.862122,797.583679,224.072235,566.970215,703.104614,245.061234,629.940857,715.835266,212.015564,612.221802,614.085815,202.298386,164.638916,811.813232,197.749344,409.910217,784.122742,402.755676,224.472641,923.459900,398.096161,347.387787,920.360596,254.698517,78.163193,648.563599,151.802460,125.325592,410.288818,196.869095,103.385422,277.370911,277.327728,112.718658,76.225800,344.651764,150.987869,35.908440,131.990326,116.680984,37.853725,213.571701,479.517792,570.956909,136.965408,440.830536,396.132477,210.295731,443.346283,278.422607,334.029724,413.951141,71.466232,388.127167,371.406769,35.124035,179.343933,437.073242,35.027573
841,0,111.174782,224.925430,1448.479126,110.856522,360.499603,1430.841309,283.861053,247.434250,1367.626099,281.355774,338.203003,1365.872681,266.421814,297.137268,1266.533936,356.147522,292.885651,1062.984863,123.579208,276.693390,1179.359375,54.904381,274.873566,978.763794,304.479156,374.729004,1190.171387,173.941299,117.854813,1219.067749,244.796219,50.514133,1088.609619,272.192078,41.012962,925.642883,218.957031,-17.007481,773.791321,213.122086,-4.620556,686.409485,259.087372,-44.385757,697.676270,217.681412,-57.952595,610.418518,159.266769,448.144318,1215.941040,252.387589,538.200439,1012.280945,249.207458,556.806274,936.685852,196.277313,565.291260,787.414368,207.600281,558.911621,692.829407,228.204697,621.233093,703.337341,190.080109,602.429321,603.931091,205.351685,163.505112,806.841248,200.040710,413.160278,779.533325,406.694855,226.754410,917.465149,403.470825,347.852203,913.385193,258.630280,79.977646,643.001709,150.519196,124.882912,406.588501,195.575455,104.398674,274.410980,277.868256,112.390343,74.906189,345.148529,150.971542,35.465801,133.786667,115.584076,37.219402,216.040741,482.174316,570.888489,141.316956,434.728394,389.445129,209.585510,443.290527,275.432648,334.323578,413.520844,71.453102,388.492065,371.352509,35.011372,181.323746,436.325623,35.523201
842,0,111.373444,224.084290,1441.731201,110.545433,360.207336,1424.256104,280.783020,246.713989,1354.401611,278.283569,337.927856,1352.973877,264.310547,296.735077,1259.967529,356.175293,293.286011,1058.011353,121.950394,276.779816,1170.122314,62.377663,275.643494,967.398987,301.855347,376.268372,1185.468018,166.587769,120.189522,1210.286987,235.891861,52.903809,1078.592041,263.574371,43.265888,915.801941,199.845703,-10.136373,764.502747,190.380463,5.692410,677.981018,234.161209,-37.261276,685.981323,186.722397,-45.654896,601.944702,154.153458,445.947693,1207.620483,249.588989,535.305664,1003.353455,243.848282,554.039429,927.255005,183.277222,558.398987,779.293518,189.918411,549.309326,684.386230,210.505188,611.562012,692.090759,167.436661,591.228760,596.144287,209.117706,163.292358,803.624756,202.930038,415.624268,776.145081,410.928375,229.074768,912.490967,407.828705,348.919250,907.872559,263.574890,79.820580,640.148560,154.406036,126.531540,401.216003,194.934021,103.559296,271.428223,278.579285,112.481300,74.810982,345.573181,150.362747,35.257057,133.355698,114.530212,36.375084,219.090942,481.190948,566.348267,146.733307,432.526459,385.366577,209.608917,442.912323,273.504578,334.587036,413.355194,70.929665,388.750763,371.444336,34.958729,178.968796,436.250092,34.725700
843,0,111.167229,223.950180,1436.211792,109.852310,359.782074,1418.896240,277.952148,246.282898,1344.626099,275.193970,337.566559,1342.917480,262.762573,296.926422,1254.586914,354.371338,293.619781,1054.341919,120.879150,276.872314,1163.323853,65.318703,275.301422,958.543030,299.032501,378.108917,1181.883301,160.646500,122.647186,1203.101318,225.830994,52.837074,1070.920166,254.408386,44.345184,907.329590,180.434814,-2.358449,757.948486,167.431488,16.248060,672.521606,208.634109,-29.616701,677.443481,155.749832,-32.493881,596.356628,149.663162,444.099792,1201.040894,245.196899,533.218567,996.139160,238.181610,551.713928,919.350769,170.411392,551.580811,773.271606,171.932922,539.087524,678.716309,192.816513,602.373535,683.753601,144.691666,579.522278,591.135620,212.763916,162.146835,801.590210,208.734512,417.480865,773.571655,414.059448,230.070969,908.124207,410.955353,349.617645,904.043640,268.786255,79.191414,637.985474,159.962677,128.372772,395.701660,195.426956,101.526039,270.395966,278.742065,112.071777,74.683807,345.915253,149.899567,35.281708,133.814056,115.742653,37.604889,223.810913,480.400146,561.666077,149.729538,433.785645,382.618683,210.248459,442.033600,273.678558,334.563690,413.049652,70.903381,388.991180,371.253296,34.883068,181.023926,436.246826,35.773941
844,0,110.507828,223.646133,1431.746948,109.649200,359.592560,1414.837646,276.595856,246.167908,1338.975220,273.943024,337.033875,1337.244751,261.217102,297.123260,1250.644043,352.531219,293.698090,1051.767700,120.364838,277.078674,1158.575195,66.672623,275.381348,954.288086,296.929352,380.678986,1178.573486,157.285431,124.719574,1198.364746,214.987244,53.267193,1066.068237,246.069916,43.782158,900.916077,161.013443,5.950477,753.705200,145.450180,27.255417,670.554382,182.973358,-21.308638,671.850403,124.929146,-19.206326,594.642517,146.996262,442.890076,1195.600952,239.053925,533.204712,990.514465,231.726013,550.067627,913.121155,157.555420,545.009155,769.269775,154.370392,529.557129,675.737183,175.779190,592.490601,677.292908,121.994629,566.522827,588.781799,219.377823,162.030075,799.610474,212.255630,417.411926,771.060791,418.492920,231.949692,905.284912,412.830017,350.909363,900.852539,274.044342,78.130104,636.121277,163.959305,129.681290,394.341187,194.696182,101.172668,269.867767,278.945618,112.036110,74.573570,346.260437,149.853561,35.183453,134.099335,114.443382,36.715179,228.980530,479.021759,555.183533,151.867432,434.639923,382.657318,211.871521,442.180267,276.360779,334.574158,413.016052,70.842728,389.148315,371.223633,34.845863,181.061768,436.292389,35.489925
845,0,109.872574,223.277908,1428.259155,109.166862,359.357941,1411.918945,276.684448,246.079071,1336.273438,274.313812,337.012878,1335.365234,260.229004,297.324615,1248.037109,353.242889,294.097412,1050.445435,120.243256,277.381409,1155.186890,66.439102,275.585876,952.615417,295.838348,383.166748,1175.833862,157.189728,124.938217,1195.280396,205.600510,53.792305,1063.133057,237.627045,42.880539,896.034729,142.536926,14.475499,752.243530,124.246536,38.342197,670.969177,158.157272,-12.904778,669.249878,95.300049,-5.252192,596.254761,145.593887,442.411499,1192.963989,231.086349,534.830994,985.879028,224.633621,549.273315,908.125793,144.710007,538.450867,767.196716,137.522949,519.963867,674.586670,158.635071,582.822327,672.972229,99.538643,553.477539,589.058105,224.295425,162.480759,798.241821,215.537262,417.881683,769.579041,421.438049,232.868027,903.244446,416.174225,350.804047,899.018738,277.895660,77.858498,633.582764,165.917496,129.141281,395.079102,194.891037,99.836609,270.214386,278.928162,112.037819,74.508713,346.356537,149.953873,34.985176,134.518845,114.499092,36.929733,233.998947,478.545044,550.074219,151.144058,436.138184,384.212402,214.224167,443.437653,278.206451,335.007874,413.364410,70.783340,389.294556,371.464355,34.697559,180.506653,436.364624,35.612728
846,0,109.555466,222.751831,1425.772095,108.470879,359.051636,1409.617310,276.708527,245.742554,1334.956543,274.512543,336.842133,1334.600708,260.259369,297.622101,1245.875244,355.389465,295.235077,1050.205078,120.542809,277.832703,1153.112305,69.768829,276.614044,951.627441,295.893311,383.567505,1174.455322,158.025635,124.545235,1193.755493,199.343048,52.132473,1062.569458,228.814224,41.692032,892.791992,124.943451,23.282312,753.421204,104.240517,49.334694,673.820923,134.016815,-4.263324,669.373291,67.256355,8.571721,601.625427,146.055649,442.546417,1191.495605,222.331512,537.044434,982.257324,216.755295,548.593994,904.697998,132.339462,531.816040,766.853821,120.459625,509.285034,676.248108,140.820328,573.166626,671.043091,77.662514,539.674133,591.786926,228.115616,162.029877,797.038513,218.220795,416.986725,768.090271,423.339508,233.748886,902.131165,418.336792,351.599823,897.838074,281.484009,76.453308,631.074646,166.559189,127.723160,395.580811,196.276855,99.055229,270.979370,279.225830,111.760010,74.385826,346.470276,150.068253,34.837906,134.405807,115.160622,37.395679,237.700851,477.190125,544.728760,149.174866,437.393127,386.876495,215.667496,444.298157,279.340118,335.125214,413.884857,71.021049,389.331573,371.705170,34.643131,181.387238,436.346954,35.724083
847,0,108.999069,222.694702,1423.972412,108.073151,358.724274,1408.369019,276.884521,245.698013,1334.414063,274.610260,336.772583,1334.313965,261.013885,297.834625,1244.758789,356.999298,296.067078,1050.868774,121.134422,278.183594,1152.157837,71.014442,277.352234,952.184753,297.043457,383.139282,1173.653687,159.230362,123.526009,1193.621826,195.955765,52.556667,1062.510498,219.659653,40.655525,891.106079,108.978485,31.745157,757.137512,85.897758,59.099224,678.867859,111.782120,4.664124,672.662659,41.053642,22.575581,609.624390,147.059235,443.314514,1191.192261,212.979767,538.311707,980.077026,208.530273,548.548218,903.037231,120.242485,525.709656,768.629639,104.846634,500.542328,679.619568,123.265442,563.860596,671.660828,57.001118,526.142578,597.238403,230.345520,162.003799,796.159119,219.866577,414.596741,767.618408,424.920013,234.720978,901.886353,419.943268,352.700195,897.145508,284.274109,77.104408,628.914856,165.426041,125.472992,395.683289,198.691910,97.946983,272.128845,279.825684,111.366005,74.431313,346.635834,149.952698,34.769192,134.867859,114.322113,37.032009,240.896149,479.460876,546.990662,146.802277,439.654114,388.434631,215.889862,445.683350,280.441895,335.479462,414.148712,70.984360,389.326263,371.741241,34.519352,181.146942,436.700836,35.496910
848,0,108.479317,222.475586,1423.253662,107.768867,358.739716,1408.081665,277.236298,245.846344,1335.116089,274.861267,336.930145,1335.112793,262.271729,298.462708,1244.388916,357.839783,296.235535,1051.343628,122.163132,278.906525,1152.312500,72.579941,278.241180,954.171448,298.567230,382.978210,1173.187378,160.248459,124.143044,1194.383057,195.239487,55.921772,1061.443726,210.732193,39.601421,891.125427,94.618523,39.786366,762.816406,69.350533,68.477531,686.314270,91.596535,12.735250,678.145813,16.955439,35.245590,621.143677,148.321686,444.630249,1191.598022,204.025848,538.907837,979.428040,200.142914,548.386841,902.970764,108.985901,519.102905,772.320496,89.998497,491.760468,685.466187,105.626450,555.224426,674.319946,37.376202,512.545349,605.086243,231.969299,162.200607,795.704102,221.801483,414.043274,766.506348,426.350464,235.720444,901.798157,421.028534,353.781403,897.245544,287.658173,76.893532,628.433167,163.925476,121.669121,396.728851,201.122253,96.814445,273.765778,280.449066,110.846565,74.516029,346.786285,149.784088,34.832005,134.992950,114.023285,36.959152,242.474869,481.432526,549.694641,146.153397,442.323639,390.058258,215.249435,447.011292,279.708984,335.863098,414.444550,70.631882,389.330292,371.852844,34.446682,181.364059,436.972809,35.853306
849,0,108.452118,222.171600,1423.503784,107.647911,358.629547,1408.597168,277.750885,246.128601,1336.605591,275.335724,337.444519,1337.086304,263.692780,299.154358,1244.870483,358.101990,296.162781,1051.376587,123.373657,279.549316,1153.462769,72.909454,279.363007,955.606140,300.229889,382.937714,1173.533569,160.994522,125.147682,1195.930420,195.952606,54.076015,1062.979126,202.553879,38.816685,892.625366,81.601303,47.067055,770.263489,54.206654,77.830170,696.109558,72.451241,20.512445,685.861755,-4.456318,47.646713,634.309021,150.017822,445.502167,1193.468018,196.899811,538.813232,979.970886,192.071869,548.230957,904.125000,98.528625,512.808533,777.679077,76.635201,482.865814,692.719299,89.717979,547.281677,679.594849,19.020655,499.533051,614.718323,232.774109,163.344467,796.157288,223.233429,412.947754,766.145996,427.435364,236.021301,902.168823,421.722839,354.813538,897.949402,290.911926,76.283005,629.841980,162.823761,118.055626,398.829285,203.024429,95.712288,275.034973,280.886627,110.352974,74.708855,346.810486,149.512512,34.794258,135.009384,113.928513,37.260735,242.721313,483.266144,551.390137,148.254700,444.985077,390.674530,215.258652,449.888855,277.921387,336.004303,415.171539,70.731895,389.361938,372.066589,34.383472,181.413345,437.014343,35.694241
850,0,108.679970,222.282150,1424.879150,107.623543,358.763855,1409.987549,278.423523,246.660797,1339.370850,276.010315,337.896973,1339.830933,265.253998,299.707336,1246.393311,358.044067,296.725250,1051.709839,124.578865,279.945862,1155.409302,71.838661,279.721771,957.779541,301.704224,382.797363,1174.904419,161.630219,126.118210,1198.487915,196.234650,57.887295,1063.320068,195.830963,39.151501,895.262329,70.082138,53.776215,779.001038,40.212746,85.879539,706.752686,55.264198,28.041264,695.487793,-23.475149,59.366974,648.878540,151.375244,445.652771,1195.810791,191.905014,538.045776,981.502930,184.862305,547.858643,906.339355,89.044006,506.614136,784.424316,64.069275,475.861206,701.292725,74.384254,539.524353,686.164673,2.086800,487.117126,626.217285,232.712997,165.061539,796.253784,224.343948,412.128052,765.967590,428.030273,235.805954,903.320374,421.927948,355.818390,899.756531,293.952393,74.667374,633.001099,162.989426,115.548950,400.889008,203.473190,94.153526,274.712799,281.278229,109.842476,74.719810,346.890381,149.367279,34.829887,135.171005,113.436897,37.083588,242.353516,486.167267,554.128479,151.251541,447.485107,390.972046,215.423523,451.679779,275.587189,336.322723,415.551514,70.716042,389.472229,372.318787,34.166405,181.298431,437.559174,35.480427
851,0,109.208717,222.639755,1427.123413,107.910286,358.713806,1412.363037,279.299683,247.093872,1342.714600,276.714661,338.348877,1343.301147,266.698425,299.885437,1248.927979,358.582184,297.423920,1053.704102,125.866814,280.761230,1158.356201,70.845329,280.194946,960.386658,303.037598,383.396240,1177.251221,162.350571,126.755295,1201.760254,197.308716,55.908585,1066.782349,191.884964,37.722366,899.496033,60.257290,59.921001,789.049683,27.811806,93.741081,718.812317,39.566402,34.951618,706.601685,-40.321545,69.850983,664.636597,152.655746,445.927887,1199.120605,189.662796,537.876404,984.265381,178.957489,547.514832,909.305176,80.090828,501.046356,792.553040,52.086639,468.092682,710.950256,59.456661,532.438171,694.797424,-13.446892,475.804657,638.999695,233.146637,165.457275,797.194763,224.396133,411.989044,766.347412,428.189636,235.626389,905.598145,421.721832,356.189087,902.528381,296.067810,73.487083,637.146912,165.316833,114.019798,402.032959,203.585922,92.411903,273.647919,281.436523,108.977409,74.592323,346.950409,149.032120,34.869282,135.205521,113.370453,37.083031,241.599197,489.514038,558.304626,154.014160,450.088959,390.420715,216.039581,453.404541,274.195038,336.883942,416.086487,70.383247,389.606415,372.548828,33.956585,181.613617,437.880280,35.786846
852,0,109.530884,222.919434,1430.075806,108.602654,359.342438,1415.595947,280.317322,247.535980,1346.783936,277.637329,338.733185,1347.348022,267.901917,300.081818,1252.079346,359.783203,297.784576,1057.223999,127.152115,281.442291,1162.009399,72.930000,281.093384,964.415100,304.123535,383.880615,1180.432007,163.576279,127.999443,1205.366577,197.556946,58.027184,1069.765747,189.138962,38.985519,903.077332,52.003235,65.655258,800.257874,16.779249,100.346359,731.619568,25.996042,41.285896,719.085144,-54.854561,79.228043,681.326904,153.993256,446.110992,1202.724854,189.564499,537.802063,987.514343,175.003479,547.621399,913.014343,72.385521,495.605682,801.492004,41.699833,461.660400,721.758911,46.001617,525.491943,704.548645,-27.354296,465.415985,653.004761,232.824051,165.901978,798.220032,223.251434,412.527679,767.539612,427.828156,235.422333,908.586182,421.464325,356.406952,905.925598,296.864624,72.849197,641.399475,168.573608,113.987473,402.630249,203.680984,91.081779,272.401489,281.351196,107.658463,74.386711,347.124359,148.847092,34.773106,135.321747,113.220222,37.376141,240.456665,492.451263,562.742004,156.916687,452.571411,390.271454,218.296722,455.264069,274.543762,337.418182,416.658051,70.193810,389.800476,372.774689,33.696018,181.775009,438.199615,35.845093
853,0,110.159744,223.349716,1433.999023,109.090057,359.516113,1419.291382,281.461029,248.003906,1351.307617,278.673553,339.142151,1351.795166,268.877808,300.461090,1256.126099,361.026093,298.063385,1061.332764,128.381210,281.918793,1166.478394,74.824577,281.935120,968.679016,305.276031,384.497040,1184.359985,164.662735,128.876541,1209.413818,197.723297,56.960052,1074.174438,187.841339,39.064861,906.930603,45.389462,70.686104,812.126221,7.847671,105.585777,745.186829,14.105741,47.349815,732.489868,-67.545761,87.721039,698.778259,155.014328,446.105103,1207.009521,190.670547,537.734070,991.115173,171.932846,547.104370,917.039124,65.897141,490.219299,811.328369,32.265789,455.269257,733.379272,33.450584,519.119812,715.666016,-39.988411,456.267456,667.748779,232.796326,166.763702,801.418640,221.877319,413.153961,770.513062,427.077942,235.683899,912.389160,420.926727,356.597595,909.526245,297.058563,72.552971,645.792236,172.963989,113.827950,403.058502,204.503662,91.188454,272.193146,282.112549,108.019844,74.616119,347.347473,148.679916,34.685333,135.497055,113.207451,37.332420,240.530380,494.753052,567.841858,159.761322,454.469025,390.058044,220.762543,457.008728,275.965881,338.016571,417.035797,70.129997,389.967926,372.997009,33.452240,181.896561,438.517212,35.861271
854,0,111.416832,223.615982,1438.567871,110.115257,360.144775,1423.727051,282.613098,248.511154,1356.295898,279.735413,339.549683,1356.572998,269.966064,300.868652,1260.471802,361.629425,298.644073,1065.482422,129.469666,282.309052,1171.114502,75.242142,281.892151,974.632202,306.268829,385.108307,1188.819336,165.324112,129.251892,1214.218872,197.769196,59.701927,1077.978638,187.295456,40.316299,910.295410,40.346844,75.111824,824.355591,0.410774,111.264122,759.016418,4.307280,52.805737,746.320496,-78.059807,95.153854,716.341003,155.918213,446.003265,1211.145630,192.339813,537.689514,995.027344,170.496048,547.166992,921.264038,60.429291,485.803009,821.846497,24.495735,450.220612,745.351074,22.611622,512.754333,727.690002,-51.635368,448.174225,683.641113,232.241608,167.228867,804.754089,220.963928,414.133392,774.840027,426.468811,236.071533,916.433655,420.524017,356.738373,913.191772,296.690552,72.601028,650.388000,176.987579,113.779259,404.725739,207.049530,90.462952,273.728302,282.471191,107.827202,74.776894,347.614471,148.299530,34.637959,135.762177,113.223984,37.453064,240.125595,494.829590,571.073792,162.434113,455.163300,390.288177,223.490067,457.796326,276.674622,338.607147,417.586182,69.979294,390.116516,373.231323,33.234482,182.184006,438.574432,36.013054
