Devices
1000
,,FP1 - Force,,,FP1 - Moment,,,FP1 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
479,0,103.179283,228.411377,1560.370239,109.177986,363.333740,1536.297485,279.761139,239.746658,1487.924194,280.714478,330.551056,1481.339355,268.196564,280.885254,1378.752197,334.119171,261.981171,1164.388550,122.379494,269.670624,1305.075928,38.986324,266.337646,1130.031738,306.698608,350.178680,1298.201172,166.810684,105.821671,1348.402710,221.958374,31.231239,1209.824951,243.426727,11.760821,1049.485474,181.812546,-33.968075,899.580444,192.371841,-20.618586,811.596436,213.327927,-76.839157,828.746948,202.153107,-63.622749,725.302429,173.070343,439.924225,1328.379517,273.811523,516.371216,1122.637451,276.211243,533.818665,1048.172241,202.673447,557.136780,908.844788,194.767166,549.354431,813.382751,230.467560,604.384094,820.447632,181.280670,594.859497,720.176636,118.993477,154.640656,914.034302,137.477356,400.078979,907.856934,337.244568,188.492615,1003.207092,349.134583,306.182129,1008.734375,215.258026,61.960747,721.693542,281.159607,101.673904,446.288177,280.348969,71.415108,298.822968,281.064270,70.504257,79.553825,340.331635,102.145134,31.937721,126.392052,106.318214,38.291031,243.684692,474.666565,662.737122,278.912628,434.504822,456.250336,310.670105,445.687988,318.837097,329.320923,432.091644,70.376350,371.278809,387.575348,30.142647,161.393585,446.091431,35.616890
480,0,104.292404,227.647827,1560.360840,110.506119,361.997375,1536.395142,281.261597,238.859192,1488.484863,282.174561,329.657349,1481.960205,269.853546,280.032959,1378.858276,334.919647,261.050385,1164.469849,123.822655,268.560303,1305.774414,40.605282,265.612640,1131.409790,307.770416,349.537018,1298.187012,167.422729,104.910851,1349.426636,215.954025,25.826458,1212.371826,238.094620,11.398030,1049.158203,171.258713,-32.856487,900.772888,179.954910,-19.307819,811.932434,200.417770,-76.135025,829.260376,185.886505,-63.274406,725.989380,173.819397,438.622650,1329.021240,271.548584,514.072205,1121.281372,272.024048,530.829041,1046.584717,196.643845,554.725708,909.017517,186.878387,547.737793,813.894836,223.314560,601.671753,819.832886,171.075150,593.683838,721.245300,119.156715,154.108948,914.665955,135.566238,398.540680,907.799744,337.379181,188.174622,1003.542175,349.635773,305.715576,1008.882507,215.652710,61.504745,722.117493,280.709045,101.238228,446.589844,280.314362,70.307007,298.811005,280.991699,71.324677,79.607872,340.345490,102.032005,32.008617,126.396019,106.319214,38.267864,244.197540,474.317505,663.355896,279.832306,434.059204,456.954529,311.310181,444.982361,318.861786,329.245667,431.942383,70.457291,371.169464,387.467407,30.247366,161.268051,445.789520,35.645603
481,0,105.838631,226.169022,1560.257324,111.706947,360.846985,1536.466309,282.906311,237.946930,1489.057251,283.714661,328.746429,1482.648438,271.575195,278.777039,1378.797729,335.518768,259.926300,1164.406738,125.340569,268.111786,1306.759155,41.468124,263.072266,1132.903809,308.960205,348.965088,1298.238525,168.132858,104.415810,1350.487549,212.932465,24.994131,1212.949097,232.970230,11.135749,1048.893066,161.104706,-31.661589,902.451782,166.743103,-17.904472,813.610352,187.404968,-74.998566,829.926392,169.503555,-62.117081,727.602722,174.755661,437.187073,1329.678955,269.137299,512.022827,1120.010010,269.007874,528.928406,1045.644531,190.644669,552.197449,909.240967,179.012222,544.462524,814.117249,216.257477,599.056702,819.667725,161.005890,592.073914,722.786682,119.342079,153.446945,915.958008,135.757767,396.915802,908.135376,337.507660,187.990402,1003.701538,348.884033,305.210388,1008.541443,215.802155,60.920826,722.631226,280.608154,99.820236,446.806580,280.617737,69.996262,298.878113,280.986084,70.123940,79.553856,340.295319,101.953667,32.028137,126.489120,106.113594,38.188519,245.053253,473.942230,663.583618,281.094788,433.587402,457.267883,312.403473,444.664032,319.202148,329.256989,431.826324,70.628647,371.117554,387.377686,30.391628,161.145920,445.691742,35.558620
482,0,107.020882,225.227036,1560.094360,113.020393,359.797852,1536.636841,284.559753,237.084564,1489.676147,285.285339,327.989960,1483.446777,273.396393,277.782684,1378.796997,335.896332,258.980011,1164.330444,126.934845,266.630585,1307.636963,42.932171,262.129822,1134.929443,310.099487,348.277893,1298.316406,168.906937,104.025955,1351.740234,207.610138,27.150097,1212.320801,228.077011,10.712365,1048.916260,151.344147,-30.173512,904.373352,153.892914,-16.111158,815.397705,174.221451,-73.121178,830.781555,152.436813,-60.640850,729.389832,175.814194,436.252777,1330.540527,266.644470,510.369293,1119.018311,265.127106,526.600830,1044.461548,184.688187,549.435425,909.495544,170.981552,541.942505,814.791565,208.698914,595.863281,819.092285,150.749054,589.936340,724.368713,119.658714,152.917191,916.757629,135.177719,396.007141,908.411377,337.600616,187.805161,1003.810791,348.322144,304.894470,1008.335449,214.475952,60.638382,723.188599,281.334167,99.736237,447.083923,281.487152,69.848969,299.058990,281.142914,70.041145,79.616440,340.289215,101.952026,32.114716,126.462654,106.207184,38.331039,244.069321,471.942291,662.854126,282.681213,432.630157,457.299622,313.424042,444.473114,319.560272,329.239777,431.633087,70.758492,370.993134,387.287262,30.508930,161.106216,445.683685,35.537071
483,0,108.582405,223.859924,1559.981323,114.395920,358.583862,1536.719482,286.250885,236.307388,1490.240479,286.879059,327.166504,1484.142334,275.211517,277.022919,1378.542480,336.328644,257.774292,1164.121094,128.607208,265.471771,1309.074829,43.903580,260.383942,1137.078247,311.274414,347.295258,1298.347412,169.825195,103.663734,1352.888428,202.157120,29.324192,1211.819580,223.375488,10.166513,1049.048096,141.212372,-28.962393,906.639099,140.227112,-14.589124,817.800598,161.348267,-71.467857,831.909363,135.120026,-58.750576,731.820679,176.927490,434.982880,1331.302979,264.021027,508.733856,1118.153564,261.748047,524.296082,1043.459473,178.538773,546.637634,910.064758,162.851929,538.756714,815.793823,201.103897,592.590576,818.998291,140.425659,586.778931,725.616333,119.734772,151.903702,917.539429,134.646912,394.923370,908.437622,337.728516,187.572205,1003.809692,348.062317,304.667847,1008.192749,214.667801,59.416660,723.466003,282.669434,99.009354,447.291565,282.743927,69.317390,299.081146,281.340912,70.275681,79.681938,340.244324,102.029312,32.177822,126.495033,106.171852,38.308998,244.217468,471.159393,662.870789,283.685974,432.310608,457.540161,314.554596,444.330322,319.601349,329.242126,431.496307,70.956268,370.932861,387.151978,30.598141,161.021500,445.616180,35.447777
484,0,109.964554,222.658737,1559.851074,115.773979,357.742157,1536.825073,287.932892,235.521881,1490.783447,288.447632,326.326202,1484.744629,276.819366,276.025177,1378.442383,336.833405,256.753845,1163.938110,130.278137,265.009583,1310.174927,44.484982,258.593628,1139.653564,312.483521,346.509796,1298.283203,170.759552,102.879364,1354.238525,203.975388,22.164083,1215.715332,218.775070,9.561110,1049.084961,131.269272,-27.630608,908.980713,127.375740,-11.954510,820.522400,148.347122,-69.249466,833.237854,117.599388,-55.979271,734.835327,177.966370,433.991730,1332.333740,261.331573,507.823303,1117.357666,258.194733,521.836609,1042.562256,172.587173,544.186279,910.728394,154.606674,535.564514,816.792419,193.061676,588.775146,819.140015,130.352951,583.924744,727.507080,119.811302,150.980362,917.819153,134.886108,393.287018,908.286743,337.754242,187.309769,1003.787048,347.723724,304.330780,1008.182617,214.445953,58.686665,723.837341,284.055847,98.563957,447.358948,284.236084,68.554276,299.081421,281.472809,70.257919,79.703217,340.210541,102.139397,32.220123,126.483887,106.069763,38.332241,245.566086,471.709045,663.094788,284.938751,431.573883,457.744415,315.637848,443.952240,319.869690,329.091766,431.311493,71.413925,370.852966,387.069122,30.679211,160.969635,445.584961,35.423107
485,0,111.432999,221.659348,1559.917725,117.234207,356.579956,1536.889160,289.568085,234.538528,1491.231201,290.067566,325.511383,1485.303223,277.926697,274.938324,1378.013672,337.560425,255.802719,1163.684204,131.841553,263.904816,1311.404053,45.412498,257.870117,1141.891968,313.607300,345.587402,1298.012207,172.127335,102.370522,1354.979614,201.568954,21.287745,1216.588013,214.254807,8.641177,1049.050293,121.282417,-26.027102,911.585693,113.965347,-8.999218,823.430054,135.583801,-67.023949,834.501892,99.731621,-52.954132,738.211487,179.290604,432.746246,1332.804443,258.675446,507.241730,1116.817139,255.408081,520.794922,1042.044434,166.926285,541.351318,911.606262,146.320038,532.129456,818.205322,185.104721,585.878967,818.942566,120.192116,579.965637,729.202148,119.901917,150.070358,917.829468,134.465057,392.997742,908.149475,337.803131,186.680084,1003.869507,347.301605,303.928741,1008.122192,214.528442,57.883904,724.133057,285.726166,98.085838,447.436646,285.765900,66.870308,298.899719,281.646698,70.399956,79.767563,340.217682,102.204887,32.318886,126.140015,106.047470,38.557892,244.563553,469.996490,662.359924,286.247223,430.949554,458.289734,316.500244,443.634644,320.057861,329.116058,431.158051,71.551300,370.800964,386.979828,30.737242,161.121384,445.858978,35.630318
486,0,112.890648,220.650772,1559.830200,118.668983,355.681641,1536.903809,291.267517,233.813721,1491.624146,291.609650,324.581390,1485.626343,279.409546,274.176666,1377.949585,338.202789,254.765808,1163.365601,133.282745,262.207489,1312.404907,46.467968,256.602234,1143.197998,314.752380,344.690369,1297.585083,173.376175,101.723518,1355.776001,199.695724,20.440941,1217.380615,209.194412,8.990000,1048.366821,112.172203,-24.248260,914.057007,100.791695,-6.660145,826.581116,122.670616,-64.411339,836.039612,81.989525,-49.036049,742.095215,180.759094,432.115479,1333.486572,256.018494,506.444153,1116.126709,251.946060,519.036621,1041.097412,160.552612,538.772278,912.544617,138.018723,528.298462,819.665466,176.886566,581.821411,818.939331,109.917732,575.298828,730.773804,119.801552,148.981781,917.756714,134.158173,391.987793,908.593811,337.910919,185.949371,1003.583313,347.035553,303.490967,1008.129028,214.509598,56.852379,724.212280,287.222778,97.510826,447.576080,286.872437,67.140450,298.975128,281.937958,70.189598,79.736122,339.857483,102.215256,32.121025,126.137596,105.884384,38.540497,245.171234,469.705017,662.928162,287.306854,430.785431,458.328094,317.342651,443.295868,320.110809,329.199646,431.001068,71.661469,370.754944,386.886353,30.760485,161.266434,445.929718,35.604931
487,0,114.300591,219.724716,1559.796997,120.150002,354.604401,1536.806763,292.828033,232.958435,1491.840698,293.209351,323.625275,1485.825806,281.193329,272.959808,1377.821777,338.821106,253.922195,1162.854736,134.763611,261.700287,1313.316895,47.369419,256.067841,1145.218262,315.931488,343.636414,1296.984619,174.840790,101.019417,1356.056519,198.248306,19.632296,1218.072998,205.175995,6.598842,1048.956909,102.813591,-22.414076,916.628723,87.758202,-3.671427,830.693542,110.038483,-61.635303,837.701172,64.325836,-44.487839,746.423279,182.089020,430.724670,1333.827759,253.117798,505.681213,1115.352783,248.738785,518.067139,1040.546753,154.673111,535.756348,913.660583,129.808334,524.802979,821.746948,168.672043,578.162231,819.182739,99.517113,570.291931,732.639343,119.792587,147.932877,917.736328,133.264847,390.660675,907.312195,338.058472,185.152695,1003.128418,346.788757,302.891174,1008.093689,215.422302,55.399197,724.361450,288.559296,97.127136,447.713470,287.680939,66.632172,299.003326,283.380157,64.997444,81.956627,339.880859,102.215477,32.096539,126.414833,105.866684,38.379051,245.038986,468.841125,662.618713,288.531372,430.247040,458.864990,318.266785,442.625793,319.956940,329.250977,430.955627,71.745934,370.796509,386.851929,30.825199,161.367889,445.977081,35.620743
488,0,115.687798,218.223648,1559.867920,121.583725,353.520874,1536.702637,294.354736,231.886017,1491.939941,294.763397,322.669678,1485.884033,282.820526,272.009827,1377.521973,339.177002,253.075958,1162.186523,136.062729,261.088745,1314.338867,48.139656,255.316650,1146.378174,317.201843,342.920074,1296.466553,176.370682,100.136536,1356.389282,197.243164,18.831694,1218.642090,200.860016,5.403077,1048.773071,93.683250,-20.663902,919.765930,75.013161,-0.440718,835.006531,97.762482,-58.588093,839.677856,47.520947,-39.539745,751.946533,183.512970,429.763306,1334.143677,250.404953,504.779510,1114.815674,244.822235,516.168396,1039.715088,148.800888,532.675720,914.764526,121.713264,520.656189,823.440125,160.152115,573.904846,819.569031,89.452888,564.696167,734.500061,120.538239,147.063934,917.208008,132.568695,390.265289,907.227417,338.564880,184.644562,1002.988098,346.599121,302.087250,1007.938843,215.191986,54.646748,724.254761,290.127533,96.348991,447.857239,288.431305,66.048088,299.041138,282.168823,70.061226,79.757271,339.943481,102.153648,32.004478,126.133759,105.987610,38.608746,245.220444,468.335999,662.591736,289.969604,430.198730,458.911774,319.214111,442.729950,320.203217,329.320862,430.875214,71.846809,370.798706,386.830109,30.850859,161.571579,446.220428,35.749924
489,0,117.239624,217.922058,1559.738647,122.998581,352.626770,1536.650757,295.756012,230.768051,1491.903442,296.218201,321.740051,1485.782837,283.967834,270.993286,1376.611206,339.499817,252.217560,1161.442139,137.168274,259.622925,1314.546753,48.502247,254.006592,1147.628296,318.218323,342.022522,1295.748779,177.870468,99.561340,1356.508423,196.692627,18.199205,1218.879639,196.686569,4.323423,1048.526001,84.684471,-18.747200,922.798157,62.614113,2.657296,839.978638,85.597710,-55.165363,841.930054,30.556519,-34.135139,757.665283,184.805466,428.791382,1334.589355,248.080887,504.184174,1114.259521,241.941574,515.441589,1039.617310,143.261978,529.170471,915.971008,113.859970,516.454712,825.775085,152.037750,570.740295,820.678162,79.222321,558.695007,736.784851,120.588074,146.436035,916.962708,131.427444,389.962769,907.184082,338.393066,184.023056,1002.442627,346.428314,301.359192,1007.623047,215.458694,53.872700,724.046082,291.068970,95.888657,448.066071,288.968964,65.404449,298.962250,282.329956,68.578491,79.616470,340.005402,102.015129,31.980436,126.222450,105.791153,38.627041,245.307144,467.712646,662.532410,291.657990,429.487549,458.895599,320.289856,442.748260,320.302765,329.359192,430.843292,71.902138,370.787750,386.820465,30.918140,160.992615,445.892975,35.601681
490,0,118.954155,216.963959,1559.860352,124.468803,351.714081,1536.522705,297.177826,229.795258,1491.726196,297.715240,320.694214,1485.579346,285.520813,270.088684,1376.141357,340.040680,251.550201,1160.839111,138.321259,258.495270,1315.064819,48.748753,252.931213,1148.002441,319.463898,341.243286,1295.175293,179.598999,98.414436,1356.787720,196.437698,17.495321,1218.947998,192.898941,3.193625,1048.203735,76.233284,-16.719927,926.289368,50.602173,6.131001,845.244812,73.673035,-51.601318,844.657776,13.943830,-28.694008,764.320801,186.126785,427.575134,1334.464966,246.294830,503.477448,1113.796753,238.786270,514.118408,1038.880981,137.653900,525.546509,917.489746,106.293320,511.739014,827.968872,143.173462,566.665283,821.486267,69.251076,552.133911,739.323669,120.357773,145.075348,917.015015,130.793823,388.739410,906.894348,338.211182,182.946396,1001.844299,346.170685,300.473206,1006.965393,215.962708,53.095970,723.784546,292.035828,95.236855,448.163849,289.257507,65.282661,298.831940,283.745972,64.516151,81.762695,340.100433,101.914658,31.880203,126.372200,105.553673,38.767815,245.318756,467.123993,662.480042,292.444031,429.926178,458.966736,321.185791,442.837891,320.395355,329.365417,430.836121,71.965767,370.847900,386.793732,31.039291,160.935593,445.875000,35.541752
491,0,120.470802,216.010773,1559.912231,126.056236,350.685455,1536.404907,298.655090,228.757736,1491.527954,299.130524,319.589844,1485.328125,287.027313,269.125793,1375.846924,340.868164,250.712509,1160.126587,139.533035,258.072632,1315.241333,48.966328,252.046768,1148.250244,320.642090,340.479797,1294.558228,180.875153,97.770042,1356.459106,196.485321,16.827364,1218.752319,189.421585,2.105702,1048.135132,68.214676,-14.437711,929.988892,38.974396,9.974224,850.977112,62.356045,-47.804646,847.675171,-1.894894,-22.935265,771.490967,187.354095,426.952728,1334.855835,244.674332,502.602631,1113.282471,236.681000,513.964539,1038.334473,132.169525,521.982300,918.967590,99.078751,507.344299,830.686707,134.778366,562.086121,822.716187,59.536049,545.060486,741.995789,120.104576,143.793533,916.860168,130.764984,387.752686,907.117798,337.933960,182.304382,1001.617188,346.135193,299.653961,1006.473877,216.369781,52.012932,723.565063,292.610382,94.034775,448.039612,289.532532,64.510254,298.959015,282.369019,68.172272,79.421898,340.250793,101.800041,31.857185,126.570747,105.654846,38.398415,245.366043,466.787109,662.528809,294.193848,429.482178,459.101257,322.106628,442.752197,320.440704,329.391907,430.767639,72.036636,370.809204,386.754913,31.076834,160.892044,445.882782,35.547134
492,0,121.842209,215.068192,1559.790649,127.658577,349.973022,1536.277466,300.082275,227.825195,1491.400391,300.577454,318.571075,1485.053833,288.388092,268.167847,1375.328003,341.806824,250.035019,1159.472168,140.572449,256.942566,1314.974731,49.867382,251.366562,1148.599365,321.666199,339.799713,1293.871460,182.316620,96.605125,1356.497314,196.839005,16.121653,1218.350342,186.052094,1.693363,1047.646362,60.649311,-11.996976,933.928467,28.113092,14.090362,857.199341,50.573833,-43.636234,851.259338,-17.261299,-16.763474,779.460205,188.380203,425.627655,1334.917480,243.500641,501.655396,1112.881226,234.155228,512.941284,1037.963257,127.047432,517.863281,920.666260,92.241127,502.075745,833.378052,126.505836,557.841370,824.242737,49.911762,537.668030,745.229309,120.039474,143.252335,916.763611,131.208755,387.022247,907.652039,337.912720,181.538712,1001.222351,346.026733,298.752808,1005.875000,216.658997,51.385864,723.176147,293.163818,93.074188,448.122955,289.822998,63.786575,299.081329,281.521881,68.807892,79.103142,340.353119,101.676933,31.854980,126.578377,105.684822,38.390076,245.439865,466.520294,662.566650,294.835876,430.033020,459.568237,322.822266,442.709778,320.477478,329.428101,430.770416,72.111984,370.808868,386.769012,31.149460,160.896133,445.869110,35.514484
493,0,123.158218,214.337097,1559.746704,129.327576,349.213531,1536.119385,301.495087,226.790497,1491.266602,301.991211,317.407837,1484.757813,290.101288,267.262207,1375.023804,342.189362,249.346634,1158.597290,141.520905,255.205505,1314.786743,50.370529,250.496887,1148.180664,322.716675,338.924316,1293.339355,183.851440,95.767357,1355.930664,197.324707,15.409004,1217.859131,183.459000,0.529259,1047.389404,53.433102,-9.314858,938.048157,17.982239,18.430004,863.624756,39.962482,-39.156075,855.079651,-31.540897,-10.462987,787.931458,189.425781,424.485199,1334.633423,243.095306,501.387848,1112.766602,231.578506,511.567169,1037.485352,122.219566,514.137817,922.541748,85.913734,496.766693,835.946045,118.402802,553.351990,825.614014,40.546558,530.335693,748.790894,119.884903,142.301773,916.729065,130.525742,385.747437,907.378723,337.756622,180.819824,1000.813965,345.975342,297.794678,1005.360840,217.058228,50.913921,722.811401,293.730286,92.105408,448.161438,289.934540,63.366234,298.888336,282.170532,68.041870,79.278145,340.416840,101.537506,31.819136,126.674828,105.699478,38.343754,245.488068,466.208344,662.589478,295.975769,429.996857,459.835632,323.672882,442.699036,320.585815,329.492371,430.766083,72.129196,370.808838,386.712708,31.174894,160.892471,445.889893,35.542564
494,0,124.500336,213.402695,1559.645508,130.686066,348.534393,1536.018677,302.833740,225.721756,1491.153564,303.395721,316.460297,1484.590454,291.547485,266.210358,1374.623291,342.653931,248.657455,1157.789673,142.570450,254.918808,1314.741577,50.669537,249.562210,1147.561646,323.865387,338.186279,1292.678589,185.419083,94.766510,1355.886353,198.006302,14.632220,1217.250488,181.043304,0.291026,1046.986450,46.884426,-6.351165,942.396912,8.598329,22.800884,870.528137,29.626383,-34.666721,859.549561,-45.154182,-4.253669,796.989563,190.440216,423.555450,1334.641968,242.021255,499.695160,1111.906616,230.261688,511.188934,1037.093750,117.650024,509.900391,924.429504,79.896111,491.823364,839.165588,110.749550,549.000671,827.611511,31.706692,523.142822,752.773254,119.612946,141.527130,916.898682,129.428040,385.114227,907.684570,337.578247,180.152023,1000.477173,345.945679,297.058411,1005.014893,217.328796,50.448921,722.557800,294.354523,91.487411,448.362640,290.130951,62.908352,298.816833,281.783295,69.181625,78.794289,340.487091,101.400848,31.825743,126.437439,106.031212,38.529480,245.537415,465.899231,662.492676,296.640228,429.607941,459.467407,324.382172,442.482666,320.648071,329.540710,430.694855,72.182899,370.824127,386.700775,31.177029,160.866592,445.903992,35.515533
495,0,125.813309,212.465057,1559.536499,132.136581,347.346497,1535.627808,304.205017,224.779327,1490.998169,304.856415,315.418518,1484.395264,292.903168,265.400940,1374.290039,343.157501,247.864716,1157.025391,143.495255,254.414139,1314.384888,50.822128,248.737106,1146.932983,324.927216,337.511200,1292.104980,186.551086,93.909447,1355.285400,198.687729,13.854648,1216.598999,178.923462,0.196535,1045.968262,40.633038,-3.260232,946.987732,0.024775,27.377874,877.334717,19.878948,-29.823000,864.363220,-57.723454,2.062717,806.351013,191.162292,422.130920,1334.310669,241.637451,498.848999,1111.448730,228.656525,510.172363,1036.561768,113.781311,505.871460,926.580872,74.402016,486.575775,842.463867,103.634605,544.784241,829.889099,23.214062,515.890503,756.961365,119.325180,140.597519,916.998047,129.963608,383.949402,907.849304,337.353394,179.163437,1000.064819,345.787384,296.384064,1004.604370,217.468796,50.257286,722.445496,295.139496,90.539474,448.408264,290.774658,62.288105,298.567627,281.878876,69.085983,78.834671,340.541107,101.307610,31.781912,126.443192,106.139099,38.524925,245.553436,465.436829,662.346680,297.606537,429.973724,459.884918,325.183075,442.453278,320.863739,329.599457,430.715057,72.254219,370.810150,386.690308,31.188786,160.875336,445.958893,35.498924
496,0,126.948669,211.569656,1559.258789,133.394897,346.546783,1535.353149,305.366821,223.552048,1490.846069,306.200439,314.429260,1484.250610,294.291412,264.445892,1373.743652,343.837860,247.101746,1156.352051,144.391251,253.075241,1313.672485,50.909607,247.737747,1145.961914,325.967896,336.730438,1291.526489,187.828751,92.895615,1354.736328,199.457809,13.064494,1215.905029,177.266220,-0.042011,1045.489746,35.153374,0.238448,951.557922,-7.828664,31.850945,884.151123,10.836870,-25.079569,869.353088,-69.340576,8.728856,815.947510,192.102264,421.596924,1334.577148,241.777283,498.264709,1111.216187,227.393463,509.313995,1036.104248,110.144356,501.875092,928.606873,69.400848,481.382294,845.399841,96.838089,540.059021,831.942688,15.448073,508.441437,761.415955,119.063408,140.370636,917.079956,129.197800,383.713776,907.910767,337.109650,178.746124,999.713440,345.530792,295.520721,1004.126282,217.136383,49.111397,722.070068,295.740387,89.847458,448.542358,291.847382,61.936954,298.541412,281.861908,68.427185,79.098495,340.614014,101.225021,31.750221,126.550911,106.283035,38.613842,245.536484,465.031311,662.204407,298.560577,429.306152,460.082306,325.807465,442.276855,320.903015,329.646423,430.720520,72.302925,370.806091,386.691132,31.195795,160.870651,445.931152,35.499214
497,0,128.315063,210.565063,1558.994019,134.762390,345.775177,1534.996216,306.741150,222.608368,1490.762817,307.586273,313.389282,1484.097778,295.101105,263.399628,1372.964722,344.555267,246.368576,1155.760742,145.244919,251.607742,1313.381958,51.132175,246.973633,1145.472656,326.963013,335.957520,1290.974365,189.077789,92.176102,1354.421997,200.231201,12.302698,1215.224487,175.898849,0.007252,1045.003906,30.182528,3.711298,956.159302,-14.838021,36.980194,891.285522,2.280400,-20.118217,874.638306,-80.037292,15.032748,825.609741,192.935623,420.255951,1334.258423,241.235275,496.885468,1110.605957,226.353806,508.374512,1035.613037,106.948059,497.816589,930.628540,64.927551,475.976227,848.351624,90.082092,536.105774,834.701355,8.022806,501.334778,765.971802,118.705109,140.322235,917.332214,129.083282,383.290314,907.983826,336.861847,178.205093,999.361877,345.391144,294.969421,1003.901611,216.728226,48.502441,721.819458,296.674561,89.193016,448.681854,292.667328,61.560810,298.459595,282.033783,68.445801,79.140671,340.680817,101.179092,31.722624,126.828865,106.099113,38.344162,245.397949,464.467255,662.080566,299.327545,429.154755,460.196625,326.482361,442.251038,320.985565,329.664978,430.656769,72.304245,370.816406,386.696594,31.172314,160.903534,445.968262,35.494007
498,0,129.355347,209.974762,1558.698975,136.058105,344.657227,1534.560913,308.034393,221.664993,1490.681885,308.834869,312.433319,1483.979614,296.662384,262.502258,1372.763550,345.401031,245.580795,1155.253052,146.146759,251.355026,1313.014893,51.510452,246.093613,1145.334229,328.092407,335.342316,1290.424072,190.142639,91.170204,1354.153442,200.982925,11.603705,1214.560913,174.591537,0.016950,1044.360352,25.745317,7.288602,960.786926,-21.221361,42.217304,897.971375,-5.311743,-15.259763,880.144043,-89.160423,21.311768,835.587463,193.798447,418.888672,1334.042603,241.200989,495.991058,1110.228394,225.462921,507.340973,1035.197632,104.072304,494.002838,932.895203,60.859261,471.264618,851.575562,84.606049,531.172668,837.109985,1.271326,494.517578,770.771362,118.843086,140.083298,917.289063,129.073837,383.213135,908.186035,336.851105,177.773743,998.977661,345.386963,294.514740,1003.624207,216.255234,48.217022,721.673340,297.549927,88.427223,448.509613,293.432404,60.938366,298.376190,282.140045,68.311165,79.106911,340.683502,101.081863,31.628057,126.902237,106.171501,38.476460,245.143661,464.020142,661.988098,299.796600,429.048401,459.983215,327.241760,442.361725,320.939789,329.659058,430.662750,72.316536,370.817749,386.668152,31.153152,160.892136,445.967468,35.525345
499,0,130.743790,208.727829,1558.497314,137.194580,343.772644,1534.335815,309.125732,220.439499,1490.575806,310.080688,311.305389,1483.851074,298.103485,261.727020,1372.535034,346.025391,244.705490,1154.719971,147.068542,250.930069,1312.462524,52.124458,245.657654,1144.857666,329.123505,334.446472,1290.009888,191.162277,89.979042,1353.593994,201.741730,10.893834,1213.944336,173.495483,0.442020,1043.657837,21.967243,10.652102,965.311096,-26.191664,46.138977,904.520874,-12.199224,-10.280340,885.353516,-97.517258,27.558729,845.419861,194.803772,417.911011,1333.946045,241.133286,494.979645,1109.879639,224.829102,506.266113,1034.875366,101.632813,490.326416,934.769287,57.291721,465.893982,854.647095,79.059143,526.844421,839.611328,-4.971573,487.893341,775.390503,119.149948,139.564575,917.215698,128.358566,382.621368,908.291748,336.686584,177.231064,998.511353,345.202179,294.068390,1003.237854,215.518890,47.753899,721.509338,298.254272,88.164749,448.552002,294.195465,60.596851,298.297485,282.323853,68.399811,79.185280,340.715485,101.084602,31.606171,126.982155,106.262718,38.445328,244.764542,463.648682,661.893677,300.416992,428.469635,460.206604,327.829041,441.954285,320.739227,329.669220,430.584747,72.310135,370.801941,386.655243,31.197115,160.894058,446.018860,35.538261
500,0,131.362717,207.791290,1558.241943,138.349854,342.784973,1534.101563,310.326630,219.477234,1490.629761,311.324554,310.321899,1483.922729,299.332550,260.543274,1372.139404,346.649658,243.895462,1154.170654,147.837143,249.122345,1312.100952,52.678318,244.795364,1144.693359,330.253906,333.536957,1289.644043,192.355789,89.465919,1353.464111,202.400391,10.422286,1213.371338,172.668701,0.797076,1042.961670,18.700939,14.011827,969.775269,-30.835165,51.428257,911.118835,-18.326809,-5.624535,890.908447,-104.706779,33.619301,855.022034,195.873337,417.121033,1333.961426,241.128586,494.189178,1109.656250,224.254013,505.143463,1034.536011,99.416939,487.046570,936.857178,54.152424,461.595154,857.875427,74.563667,522.185852,842.134155,-10.543055,481.672546,780.195618,119.172226,138.949173,917.377991,127.861839,381.849182,908.185791,336.666229,176.630890,997.997681,344.984467,293.726929,1002.804993,214.642471,47.120674,721.291870,298.793091,87.736458,448.620605,294.793121,60.624653,298.291138,282.532959,68.407135,79.257477,340.719147,101.080467,31.599630,126.975525,106.257660,38.377148,244.288315,463.301727,661.783264,300.573395,428.177063,460.230347,328.176270,441.635101,320.709259,329.699249,430.553558,72.300514,370.819305,386.604340,31.186867,160.877502,446.018341,35.520542
